book,bookLabel,authorLabel,genres,firstPublication,sco_uri
http://www.wikidata.org/entity/Q1431476,Murphy,Samuel Beckett,novel,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/beckett-murphy/
http://www.wikidata.org/entity/Q3273584,My Sister Eileen,Ruth McKenney,,,https://shakespeareandco.princeton.edu/books/mckenney-sister-eileen/
http://www.wikidata.org/entity/Q1755219,Our Town,Thornton Wilder,drama,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wilder-town/
http://www.wikidata.org/entity/Q56563663,Picasso,Gertrude Stein,,1973-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/stein-picasso/
http://www.wikidata.org/entity/Q1059846,Red Star Over China,Edgar Snow,biography;non-fiction,,https://shakespeareandco.princeton.edu/books/snow-red-star-china/
http://www.wikidata.org/entity/Q1029093,Scoop,Evelyn Waugh,comic novel,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/waugh-scoop/
http://www.wikidata.org/entity/Q61767372,Swiss Sonata,Gwethalyn Graham,novel,,https://shakespeareandco.princeton.edu/books/graham-swiss-sonata/
http://www.wikidata.org/entity/Q7726959,The Coming Victory of Democracy,Thomas Mann,essay,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/mann-coming-victory-democracy/
http://www.wikidata.org/entity/Q3823252,The Death of the Heart,Elizabeth Bowen,novel,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/bowen-death-heart/
http://www.wikidata.org/entity/Q7733487,The Fashion in Shrouds,Margery Allingham,crime novel,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/allingham-fashion-shrouds/
http://www.wikidata.org/entity/Q63406105,The Fathers,Allen Tate,,,https://shakespeareandco.princeton.edu/books/tate-fathers/
http://www.wikidata.org/entity/Q2972926,The Fifth Column and the First Forty-Nine Stories,Ernest Hemingway,,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hemingway-fifth-column-first/
http://www.wikidata.org/entity/Q6581958,The Judas Window,John Dickson Carr,crime novel;detective novel;mystery novel,1937-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/carr-judas-window/
http://www.wikidata.org/entity/Q673452,The Long Valley,John Steinbeck,short story,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/steinbeck-long-valley/
http://www.wikidata.org/entity/Q2717946,The Unvanquished,William Faulkner,novel,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/faulkner-unvanquished/
http://www.wikidata.org/entity/Q429806,The Yearling,Marjorie Kinnan Rawlings,novel;young adult literature;short novel,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/rawlings-yearling/
http://www.wikidata.org/entity/Q16512793,This Proud Heart,Pearl S. Buck,novel,,https://shakespeareandco.princeton.edu/books/buck-proud-heart-2/
http://www.wikidata.org/entity/Q1257028,Three Guineas,Virginia Woolf,essay,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/woolf-three-guineas/
http://www.wikidata.org/entity/Q632047,"Wait until Spring, Bandini",John Fante,autobiographical novel,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/fante-wait-spring-bandini/
http://www.wikidata.org/entity/Q470,World Brain,H. G. Wells,essay,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wells-world-brain/
http://www.wikidata.org/entity/Q4666415,Abe Lincoln in Illinois,Robert E. Sherwood,,,https://shakespeareandco.princeton.edu/books/sherwood-abe-lincoln-illinois/
http://www.wikidata.org/entity/Q4686662,Adventures of a Young Man,John Dos Passos,novel,,https://shakespeareandco.princeton.edu/books/dos-passos-adventures-young-man/
http://www.wikidata.org/entity/Q3187145,After Many a Summer,Aldous Huxley,philosophical novel;science fiction novel,1939-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/huxley-many-summer/
http://www.wikidata.org/entity/Q1428590,Beware of Pity,Stefan Zweig,novel;novel,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/zweig-beware-pity/
http://www.wikidata.org/entity/Q967866,Coming Up for Air,George Orwell,novel,1939-06-12 00:00:00,https://shakespeareandco.princeton.edu/books/orwell-coming-air/
http://www.wikidata.org/entity/Q5308438,Drop to His Death,John Dickson Carr,crime novel,1939-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/carr-drop-death/
http://www.wikidata.org/entity/Q48914392,Escape to Life,Erika Mann,,1939-04-14 00:00:00,https://shakespeareandco.princeton.edu/books/mann-escape-life/
http://www.wikidata.org/entity/Q6507,Finnegans Wake,James Joyce,sui generis;experimental literature;Menippean satire,1939-05-04 00:00:00,https://shakespeareandco.princeton.edu/books/joyce-finnegans-wake/
http://www.wikidata.org/entity/Q19840132,Geneva,George Bernard Shaw,,,https://shakespeareandco.princeton.edu/books/shaw-geneva/
http://www.wikidata.org/entity/Q3605099,Goodbye to Berlin,Christopher Isherwood,novel,1939-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/isherwood-goodbye-berlin/
http://www.wikidata.org/entity/Q3398593,How Green Was My Valley,Richard Llewellyn,historical novel,1939-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/llewellyn-green-valley/
http://www.wikidata.org/entity/Q6009574,In Good King Charles's Golden Days,George Bernard Shaw,,,https://shakespeareandco.princeton.edu/books/shaw-good-king-charless/
http://www.wikidata.org/entity/Q6296470,Journey to a War,W. H. Auden,,,https://shakespeareandco.princeton.edu/books/auden-journey-war/
http://www.wikidata.org/entity/Q6418548,Kitty Foyle,Christopher Morley,novel,1939-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/morley-kitty-foyle/
http://www.wikidata.org/entity/Q6533127,Let the People Sing,J. B. Priestley,novel,,https://shakespeareandco.princeton.edu/books/priestley-let-people-sing/
http://www.wikidata.org/entity/Q7033424,Night Rider,Robert Penn Warren,novel,,https://shakespeareandco.princeton.edu/books/warren-night-rider/
http://www.wikidata.org/entity/Q7140910,Party Going,Henry Green,novel,1939-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/green-party-going/
http://www.wikidata.org/entity/Q79892646,Ten Little Niggers,Agatha Christie,drama,,https://shakespeareandco.princeton.edu/books/christie-ten-little-niggers/
http://www.wikidata.org/entity/Q10381203,The Bigger They Come,Erle Stanley Gardner,crime novel,,https://shakespeareandco.princeton.edu/books/gardner-bigger-come/
http://www.wikidata.org/entity/Q1150908,The Day of the Locust,Nathanael West,novel,1939-05-16 00:00:00,https://shakespeareandco.princeton.edu/books/west-day-locust/
http://www.wikidata.org/entity/Q7734581,The Flying Dutchman,Michael Arlen,novel,,https://shakespeareandco.princeton.edu/books/arlen-flying-dutchman/
http://www.wikidata.org/entity/Q215983,The Grapes of Wrath,John Steinbeck,realist novel,1939-04-14 00:00:00,https://shakespeareandco.princeton.edu/books/steinbeck-grapes-wrath/
http://www.wikidata.org/entity/Q28401919,The Young Cosima,Henry Handel Richardson,,1939-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/richardson-young-cosima/
http://www.wikidata.org/entity/Q8058280,Young Man with a Horn,Dorothy Baker,novel,,https://shakespeareandco.princeton.edu/books/baker-young-man-horn/
http://www.wikidata.org/entity/Q5247299,Death at the Bar,Ngaio Marsh,novel,1940-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/marsh-death-bar/
http://www.wikidata.org/entity/Q165599,Native Son,Richard Wright,novel;African-American literature,1940-03-01 00:00:00,https://shakespeareandco.princeton.edu/books/wright-native/
http://www.wikidata.org/entity/Q7232282,Portrait of Jennie,Robert Nathan,novella;novel;mystery fiction,1940-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/nathan-portrait-jennie/
http://www.wikidata.org/entity/Q10638035,Portrait of the Artist as a Young Dog,Dylan Thomas,,1940-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/thomas-portrait-artist-young/
http://www.wikidata.org/entity/Q1138330,Sad Cypress,Agatha Christie,crime novel;detective novel,1940-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/christie-sad-cypress/
http://www.wikidata.org/entity/Q55594189,The Eagles Gather,Taylor Caldwell,novel,1940-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/caldwell-eagles-gather/
http://www.wikidata.org/entity/Q431524,The Power and the Glory,Graham Greene,novel,1940-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/greene-power-glory/
http://www.wikidata.org/entity/Q10385633,Turn on the Heat,Erle Stanley Gardner,crime novel,,https://shakespeareandco.princeton.edu/books/gardner-turn-heat/
http://www.wikidata.org/entity/Q880125,Black Boy,Richard Wright,autobiographical novel;autobiography,1945-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wright-black-boy/
http://www.wikidata.org/entity/Q1215450,The Doors of Perception,Aldous Huxley,essay,1954-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/huxley-doors-perception/
http://www.wikidata.org/entity/Q3208856,Homer's Daughter,Robert Graves,novel;Greek mythology,1955-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/graves-homers-daughter/
http://www.wikidata.org/entity/Q127149,Lolita,Vladimir Nabokov,editorial fiction;erotic novel;detective novel;confessional fiction;tragicomedy;metafiction,1955-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/nabokov-lolita/
http://www.wikidata.org/entity/Q1304926,Ten North Frederick,John O'Hara,novel,,https://shakespeareandco.princeton.edu/books/ohara-ten-north-frederick/
http://www.wikidata.org/entity/Q884005,Look Back in Anger,John Osborne,drama,1956-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/osborne-look-back-anger/
http://www.wikidata.org/entity/Q2276817,Moderato Cantabile,Marguerite Duras,novella;novel,1958-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/duras-moderato-cantabile/
http://www.wikidata.org/entity/Q444395,Saturday Night and Sunday Morning,Alan Sillitoe,novel,1958-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/sillitoe-saturday-night-sunday/
http://www.wikidata.org/entity/Q7772950,The Vodi,John Braine,novel,,https://shakespeareandco.princeton.edu/books/braine-vodi/
http://www.wikidata.org/entity/Q2032353,A Child's History of England,Charles Dickens,children's literature,1851-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/dickens-childs-history-england/
http://www.wikidata.org/entity/Q120288,A Room with a View,E. M. Forster,novel,1908-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/forster-room-view/
http://www.wikidata.org/entity/Q3549497,A Woman Killed with Kindness,Thomas Heywood,,,https://shakespeareandco.princeton.edu/books/heywood-woman-killed-kindness/
http://www.wikidata.org/entity/Q19074835,Beowulf,,,1894-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/beowulf/
http://www.wikidata.org/entity/Q463126,Coriolanus,William Shakespeare,tragedy,1623-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/shakespeare-coriolanus/
http://www.wikidata.org/entity/Q105978234,Doctor Faustus,Christopher Marlowe,,,https://shakespeareandco.princeton.edu/books/marlowe-doctor-faustus/
http://www.wikidata.org/entity/Q29478,Faust,Johann Wolfgang von Goethe,drama;drama,1808-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/goethe-faust/
http://www.wikidata.org/entity/Q10288350,Gargantua,François Rabelais,novel,1534-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/rabelais-gargantua/
http://www.wikidata.org/entity/Q2316733,Grace Abounding to the Chief of Sinners,John Bunyan,spiritual autobiography,1666-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/bunyan-grace-abounding-chief/
http://www.wikidata.org/entity/Q96336192,Hippolytus,Euripides,,,https://shakespeareandco.princeton.edu/books/euripides-hippolytus/
http://www.wikidata.org/entity/Q59465789,Julius Caesar,William Shakespeare,,t2100502154,https://shakespeareandco.princeton.edu/books/shakespeare-julius-caesar/
http://www.wikidata.org/entity/Q96332506,King Lear,William Shakespeare,,,https://shakespeareandco.princeton.edu/books/shakespeare-king-lear/
http://www.wikidata.org/entity/Q4015014,Lives of the Most Eminent English Poets,Samuel Johnson,biography;biography,1779-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/johnson-lives-eminent-english/
http://www.wikidata.org/entity/Q59267602,Macbeth,William Shakespeare,,1907-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/shakespeare-macbeth/
http://www.wikidata.org/entity/Q59268259,Macbeth,William Shakespeare,,t1831670729,https://shakespeareandco.princeton.edu/books/shakespeare-macbeth/
http://www.wikidata.org/entity/Q130283,Macbeth,William Shakespeare,tragedy,1623-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/shakespeare-macbeth/
http://www.wikidata.org/entity/Q96331840,Macbeth,William Shakespeare,,,https://shakespeareandco.princeton.edu/books/shakespeare-macbeth/
http://www.wikidata.org/entity/Q101095471,Macbeth,William Shakespeare,,,https://shakespeareandco.princeton.edu/books/shakespeare-macbeth/
http://www.wikidata.org/entity/Q101095584,Macbeth,William Shakespeare,,,https://shakespeareandco.princeton.edu/books/shakespeare-macbeth/
http://www.wikidata.org/entity/Q61450950,Macbeth,William Shakespeare,tragedy,,https://shakespeareandco.princeton.edu/books/shakespeare-macbeth/
http://www.wikidata.org/entity/Q64352576,Macbeth,William Shakespeare,drama,,https://shakespeareandco.princeton.edu/books/shakespeare-macbeth/
http://www.wikidata.org/entity/Q60147947,Macbeth,William Shakespeare,,1858-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/shakespeare-macbeth/
http://www.wikidata.org/entity/Q65528245,Macbeth,William Shakespeare,,1813-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/shakespeare-macbeth/
http://www.wikidata.org/entity/Q19020108,Macbeth,William Shakespeare,,1623-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/shakespeare-macbeth/
http://www.wikidata.org/entity/Q661655,Metaphysics,Aristotle,treatise,,https://shakespeareandco.princeton.edu/books/aristotle-metaphysics/
http://www.wikidata.org/entity/Q555862,Phaedrus,Plato,Socratic dialogue,,https://shakespeareandco.princeton.edu/books/plato-phaedrus/
http://www.wikidata.org/entity/Q7717444,The Bible,,epic film;epic film,2013-03-03 00:00:00,https://shakespeareandco.princeton.edu/books/bible/
http://www.wikidata.org/entity/Q60070638,The Cambridge History of English Literature,,,1917-10-01 00:00:00,https://shakespeareandco.princeton.edu/books/ward-cambridge-history-english/
http://www.wikidata.org/entity/Q58972200,The Cloud of Unknowing,,,1961-02-01 00:00:00,https://shakespeareandco.princeton.edu/books/cloud-unknowing/
http://www.wikidata.org/entity/Q21190993,The Divine Comedy,Dante Alighieri,,1867-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/dante-alighieri-divine-comedy/
http://www.wikidata.org/entity/Q815376,The Frogs,Aristophanes,Old Comedy,,https://shakespeareandco.princeton.edu/books/aristophanes-frogs/
http://www.wikidata.org/entity/Q56341585,The Invasion of Europe by the Barbarians,J. B. Bury,,1929-04-01 00:00:00,https://shakespeareandco.princeton.edu/books/bury-invasion-europe-barbarians/
http://www.wikidata.org/entity/Q19093186,The Mabinogion,,,1877-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/mabinogion/
http://www.wikidata.org/entity/Q206400,The Merchant of Venice,William Shakespeare,tragicomedy,1600-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/shakespeare-merchant-venice/
http://www.wikidata.org/entity/Q15628440,The Odyssey,Homer,,1900-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/homer-odyssey/
http://www.wikidata.org/entity/Q1242779,The Prelude,William Wordsworth,,,https://shakespeareandco.princeton.edu/books/wordsworth-prelude/
http://www.wikidata.org/entity/Q1115255,The Spanish Tragedy,Thomas Kyd,English Renaissance theatre,,https://shakespeareandco.princeton.edu/books/kyd-spanish-tragedy/
http://www.wikidata.org/entity/Q8269,The Tale of Genji,Murasaki Shikibu,monogatari;tsukuri monogatari,1010-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/murasaki-shikibu-tale-genji/
http://www.wikidata.org/entity/Q332387,The Taming of the Shrew,William Shakespeare,comedy,1623-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/shakespeare-taming-shrew/
http://www.wikidata.org/entity/Q86440,The Tempest,William Shakespeare,tragicomedy,1623-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/shakespeare-tempest/
http://www.wikidata.org/entity/Q654562,The Travels of Marco Polo,Marco Polo,adventure film,1298-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/polo-travels-marco-polo/
