uri,title,author,editor,translator,introduction,illustrator,photographer,year,format,uncertain,ebook_url,volumes_issues,notes,event_count,borrow_count,purchase_count,circulation_years,updated,id,exceptional_types,exceptional_counts,original_uri
irving-rip-van-winkle,Rip Van Winkle,"Irving, Washington",,,,,,1819.0,Book,False,https://archive.org/details/RipVanWinkle-GreggShorthand-2ndEdition-1921Preanniversary/page/n1/mode/2up,,,1,0,0,1961,2021-11-08T04:49:49.715244+00:00,irving-rip-van-winkle,['post1942_events'],[1],https://shakespeareandco.princeton.edu/books/irving-rip-van-winkle/
scott-bride-lammermoor,The Bride of Lammermoor,"Scott, Walter",,,,,,1819.0,Book,False,https://archive.org/details/brideoflammermo00scot/page/n7/mode/2up,,,2,2,0,1937;1935,2020-05-27T23:01:50+00:00,scott-bride-lammermoor,,0,https://shakespeareandco.princeton.edu/books/scott-bride-lammermoor/
scott-ivanhoe,Ivanhoe,"Scott, Walter",,,,,,1820.0,Book,False,https://archive.org/details/ivanhoeromance00scot_1/page/n7/mode/2up,,,3,3,0,1936;1937;1933,2020-05-27T23:14:40+00:00,scott-ivanhoe,,0,https://shakespeareandco.princeton.edu/books/scott-ivanhoe/
de-quincey-confessions-english-opium,Confessions of an English Opium Eater,"de Quincey, Thomas",,,,,,1821.0,Book,False,https://archive.org/details/confessionsofeng00dequuoft/page/n8/mode/2up,,"Bernard Saby borrowed *Confessions of an English Opium Eater,* edited by William Sharp (Walter Scott, 1888).",9,9,0,1920;1930;1934;1935;1937;1941;1949;1950;1919,2020-06-02T21:20:26+00:00,de-quincey-confessions-english-opium,"['overborrows', 'post1942_events']","[2, 1]",https://shakespeareandco.princeton.edu/books/de-quincey-confessions-english-opium/
hazlitt-lectures-dramatic-literature,Lectures on the Dramatic Literature of the Age of Elizabeth,"Hazlitt, William",,,,,,1821.0,Book,False,https://archive.org/details/lecturesonliter01hazlgoog,,,3,3,0,1939;1940;1935,2021-07-19T23:42:27+00:00,hazlitt-lectures-dramatic-literature,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/hazlitt-lectures-dramatic-literature/
disraeli-literary-character-men,Literary Character of Men of Genius,"Disraeli, Isaac",,,,,,1822.0,Book,False,https://archive.org/details/lit00disrerarycharacterich/page/n7/mode/2up,,,1,1,0,1941,2020-08-15T18:09:12+00:00,disraeli-literary-character-men,,0,https://shakespeareandco.princeton.edu/books/disraeli-literary-character-men/
hazlitt-table-talk,Table-Talk,"Hazlitt, William",,,,,,1822.0,Book,False,https://archive.org/details/dli.bengal.10689.10019,,,3,3,0,1928;1930;1924,2021-11-04T15:44:21.916266+00:00,hazlitt-table-talk,,0,https://shakespeareandco.princeton.edu/books/hazlitt-table-talk/
scott-fortunes-nigel,The Fortunes of Nigel,"Scott, Walter",,,,,,1822.0,Book,False,https://archive.org/details/fortunesofnige00scot/page/n7/mode/2up,,,1,1,0,1930,2020-06-01T23:43:08+00:00,scott-fortunes-nigel,,0,https://shakespeareandco.princeton.edu/books/scott-fortunes-nigel/
hazlitt-liber-amoris-new,"Liber Amoris, Or, The New Pygmalion","Hazlitt, William",,,,,,1823.0,Book,False,https://archive.org/details/liberamorisornew00hazlrich,,,3,3,0,1938;1939;1940,2021-07-20T01:33:44+00:00,hazlitt-liber-amoris-new,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/hazlitt-liber-amoris-new/
scott-quentin-durward,Quentin Durward,"Scott, Walter",,,,,,1823.0,Book,False,https://archive.org/details/quentindurward00scot_1/page/n7/mode/2up,,,2,2,0,1928;1941,2020-05-27T23:59:53+00:00,scott-quentin-durward,,0,https://shakespeareandco.princeton.edu/books/scott-quentin-durward/
lamb-essays-elia,The Essays of Elia,"Lamb, Charles",,,,,,1823.0,Book,False,https://archive.org/details/essaysofelia12lamb,,,1,1,0,1926,2021-06-05T15:24:47+00:00,lamb-essays-elia,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/lamb-essays-elia/
byron-don-juan,Don Juan,"Byron, George Gordon Byron",,,,,,1824.0,Book,False,,,"On April 1, 1926, John Murray borrowed volume 1 of an unknown edition.",3,3,0,1928;1926,2020-06-02T20:59:12+00:00,byron-don-juan,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/byron-don-juan/
goethe-wilhelm-meister,Wilhelm Meister,"Goethe, Johann Wolfgang von",,"Carlyle, Thomas",,,,1824.0,Book,False,,,,1,1,0,1938,2020-04-30T19:40:20+00:00,goethe-wilhelm-meister,,0,https://shakespeareandco.princeton.edu/books/goethe-wilhelm-meister/
coleridge-aids-reflection,Aids to Reflection,"Coleridge, Samuel Taylor",,,,,,1825.0,Book,False,https://archive.org/details/aidstoreflectio01colegoog/page/n7/mode/2up,,,1,1,0,1929,2020-05-18T13:42:20+00:00,coleridge-aids-reflection,,0,https://shakespeareandco.princeton.edu/books/coleridge-aids-reflection/
peacock-misfortunes-elphin,The Misfortunes of Elphin,"Peacock, Thomas Love",,,,,,1829.0,Book,False,https://archive.org/details/misfortuneselph00peacgoog,,,1,1,0,1927,2021-11-14T20:18:21.364599+00:00,peacock-misfortunes-elphin,,0,https://shakespeareandco.princeton.edu/books/peacock-misfortunes-elphin/
bunyan-pilgrims-progress-life,"The Pilgrim's Progress, With a Life of John Bunyan","Bunyan, John;Southey, Robert",,,,,,1830.0,Book,False,https://archive.org/details/pilgrimsprogres00soutgoog/page/n13/mode/2up,,,1,1,0,1937,2020-07-15T19:39:42+00:00,bunyan-pilgrims-progress-life,,0,https://shakespeareandco.princeton.edu/books/bunyan-pilgrims-progress-life/
peacock-crotchet-castle,Crotchet Castle,"Peacock, Thomas Love",,,,,,1831.0,Book,False,https://archive.org/details/crotchetcastle00unkngoog,,,1,1,0,1929,2021-05-01T17:25:36+00:00,peacock-crotchet-castle,,0,https://shakespeareandco.princeton.edu/books/peacock-crotchet-castle/
hugo-dame-paris,Notre-Dame de Paris,"Hugo, Victor",,,,,,1831.0,Book,False,https://archive.org/details/notredamedeparis01hugo,,,1,1,0,1928,2021-11-12T12:53:28.509149+00:00,hugo-dame-paris,,0,https://shakespeareandco.princeton.edu/books/hugo-dame-paris/
scott-count-robert-paris,Count Robert of Paris,"Scott, Walter",,,,,,1832.0,Book,False,https://archive.org/details/countrobertofpar00scot_0/page/n7/mode/2up,,,1,1,0,1930,2020-05-27T23:05:00+00:00,scott-count-robert-paris,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/scott-count-robert-paris/
irving-alhambra,The Alhambra,"Irving, Washington",,,,,,1832.0,Book,False,https://archive.org/details/alhambra00penngoog,,,1,1,0,1935,2021-01-17T22:34:00+00:00,irving-alhambra,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/irving-alhambra/
balzac-eugenie-grandet,Eugénie Grandet,"Balzac, Honoré de",,,,,,1833.0,Book,False,https://archive.org/details/eugniegrandet01berggoog,,,1,1,0,1938,2020-06-16T13:03:19+00:00,balzac-eugenie-grandet,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/balzac-eugenie-grandet/
marryat-peter-simple,Peter Simple,"Marryat, Frederick",,,,,,1834.0,Book,False,https://archive.org/details/petersimple00marruoft,,,2,2,0,1929;1927,2021-11-11T03:36:57.553540+00:00,marryat-peter-simple,,0,https://shakespeareandco.princeton.edu/books/marryat-peter-simple/
bulwer-lytton-rienzi-last-roman,"Rienzi, the Last of the Roman Tribunes","Bulwer-Lytton, Edward",,,,,,1835.0,Book,False,https://archive.org/details/rienzi00lytt,,,1,1,0,1933;1934,2021-11-08T05:01:00.193153+00:00,bulwer-lytton-rienzi-last-roman,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/bulwer-lytton-rienzi-last-roman/
carlyle-sartor-resartus,Sartor Resartus,"Carlyle, Thomas",,,,,,1836.0,Book,False,https://archive.org/details/sartorresartusli00carluoft/page/n5/mode/2up,,,3,3,0,1940;1941;1935,2020-09-27T17:08:45+00:00,carlyle-sartor-resartus,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/carlyle-sartor-resartus/
dickens-oliver-twist,Oliver Twist,"Dickens, Charles",,,,,,1837.0,Book,False,https://archive.org/details/adventuresofoli00dick/page/n11/mode/2up,,,5,5,0,1920;1924;1927;1928;1940,2020-05-25T17:25:07+00:00,dickens-oliver-twist,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/dickens-oliver-twist/
hawthorne-twice-told-tales,Twice-Told Tales,"Hawthorne, Nathaniel",,,,,,1837.0,Book,False,https://archive.org/details/twicetoldtwo00hawtrich/page/n11/mode/2up,,,2,1,0,1932;1935,2020-05-31T20:44:05+00:00,hawthorne-twice-told-tales,,0,https://shakespeareandco.princeton.edu/books/hawthorne-twice-told-tales/
andersen-wild-swans,The Wild Swans,"Andersen, Hans Christian",,,,,,1838.0,Book,False,https://archive.org/details/in.ernet.dli.2015.96649,,,1,0,0,1961,2021-10-28T21:53:37.570375+00:00,andersen-wild-swans,['post1942_events'],[1],https://shakespeareandco.princeton.edu/books/andersen-wild-swans/
dickens-nicholas-nickleby,Nicholas Nickleby,"Dickens, Charles",,,,,,1839.0,Book,False,https://archive.org/details/lifeadventuresofdick00rich/page/n9/mode/2up,,,4,4,0,1928;1938;1940,2020-05-25T17:13:59+00:00,dickens-nicholas-nickleby,['overborrows'],[3],https://shakespeareandco.princeton.edu/books/dickens-nicholas-nickleby/
stendhal-charterhouse-parma,The Charterhouse of Parma,Stendhal,,,,,,1839.0,Book,False,https://archive.org/details/in.ernet.dli.2015.463243,2 vols.,,4,4,0,1929;1932;1925;1934,2021-04-02T19:01:41+00:00,stendhal-charterhouse-parma,['unknown_borrows'],[1],https://shakespeareandco.princeton.edu/books/stendhal-charterhouse-parma/
thackeray-paris-sketch-book,The Paris Sketch Book,"Thackeray, William Makepeace",,,,,,1840.0,Book,False,https://archive.org/details/sketchbook00paristhacrich/page/n8/mode/2up,,,2,2,0,1935;1927,2020-05-27T02:16:58+00:00,thackeray-paris-sketch-book,,0,https://shakespeareandco.princeton.edu/books/thackeray-paris-sketch-book/
dana-two-years-mast,Two Years Before the Mast,"Dana, Richard Henry, Jr.",,,,,,1840.0,Book,False,https://archive.org/details/twoyearsbeforema1915dana,,,2,2,0,1938;1939,2021-10-31T18:38:02.746138+00:00,dana-two-years-mast,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/dana-two-years-mast/
dickens-barnaby-rudge,Barnaby Rudge,"Dickens, Charles",,,,,,1841.0,Book,False,https://archive.org/details/barnabyrudge03dickgoog,,,1,1,0,1924,2020-05-25T16:37:45+00:00,dickens-barnaby-rudge,,0,https://shakespeareandco.princeton.edu/books/dickens-barnaby-rudge/
carlyle-heroes-hero-worship,"On Heroes, Hero-Worship, and The Heroic in History","Carlyle, Thomas",,,,,,1841.0,Book,False,https://archive.org/details/heroesheroworshi00carl/page/n3/mode/2up,,,1,1,0,1935,2020-08-12T00:38:24+00:00,carlyle-heroes-hero-worship,,0,https://shakespeareandco.princeton.edu/books/carlyle-heroes-hero-worship/
cooper-deerslayer,The Deerslayer,"Cooper, James Fenimore",,,,,,1841.0,Book,False,https://archive.org/details/deerslayer01coopgoog,,,1,1,0,1935,2020-07-04T02:06:29+00:00,cooper-deerslayer,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/cooper-deerslayer/
dickens-old-curiosity-shop,The Old Curiosity Shop,"Dickens, Charles",,,,,,1841.0,Book,False,https://archive.org/details/oldcuriosityshop1841dick/page/n7/mode/2up,,,3,3,0,1920;1937;1927,2020-05-25T17:22:32+00:00,dickens-old-curiosity-shop,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/dickens-old-curiosity-shop/
gogol-dead-souls,Dead Souls,"Gogol, Nikolai",,,,,,1842.0,Book,False,https://archive.org/details/deadsouls1916gogo,2 vols.,,10,10,0,1923;1960;1929;1932;1936;1937;1941,2021-05-02T01:55:02+00:00,gogol-dead-souls,"['overborrows', 'post1942_events']","[2, 1]",https://shakespeareandco.princeton.edu/books/gogol-dead-souls/
burney-diary-letters-madame,The Diary and Letters of Madame D'Arblay,"Burney, Fanny","Barrett, Charlotte Frances",,,,,1842.0,Book,False,,"Vol. 1;Vol. 2, Vol. 3;3 vols.",,6,6,0,1925;1934;1938;1939;1941,2020-07-11T20:50:33+00:00,burney-diary-letters-madame,['overborrows'],[3],https://shakespeareandco.princeton.edu/books/burney-diary-letters-madame/
macaulay-critical-historical-essays,Critical and Historical Essays,"Macaulay, Thomas Babington",,,,,,1843.0,Book,False,https://archive.org/details/criticalandhist00incgoog/page/n4/mode/2up,,,1,1,0,1937,2020-05-31T01:26:06+00:00,macaulay-critical-historical-essays,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/macaulay-critical-historical-essays/
prescott-history-conquest-mexico,History of the Conquest of Mexico,"Prescott, William Hickling","Kirk, John Foster",,,,,1843.0,Book,False,,Vol. 1;Vol. 2,,2,2,0,1939,2020-06-23T04:04:11+00:00,prescott-history-conquest-mexico,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/prescott-history-conquest-mexico/
ruskin-modern-painters,Modern Painters,"Ruskin, John",,,,,,1843.0,Book,False,https://archive.org/details/modernpainters01rusk_0/page/n5/mode/2up,2 vols.,,1,1,0,1941,2020-08-15T19:33:39+00:00,ruskin-modern-painters,,0,https://shakespeareandco.princeton.edu/books/ruskin-modern-painters/
carlyle-past-present,Past and Present,"Carlyle, Thomas",,,,,,1843.0,Book,False,https://archive.org/details/pastandpresent05carlgoog/page/n6/mode/2up,,,3,3,0,1939;1925;1933,2020-08-15T18:17:40+00:00,carlyle-past-present,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/carlyle-past-present/
borrow-bible-spain,The Bible in Spain,"Borrow, George Henry",,,,,,1843.0,Book,False,https://archive.org/details/bibleinspain007609mbp,,,2,2,0,1929;1940,2020-06-30T14:54:41+00:00,borrow-bible-spain,,0,https://shakespeareandco.princeton.edu/books/borrow-bible-spain/
dickens-life-adventures-martin,The Life and Adventures of Martin Chuzzlewit,"Dickens, Charles",,,,,,1844.0,Book,False,https://archive.org/details/lifeadventuresma00dickuoft/page/n11/mode/2up,,,6,5,1,1926;1928;1930;1933;1937;1938,2020-05-25T17:09:09+00:00,dickens-life-adventures-martin,['overborrows'],[3],https://shakespeareandco.princeton.edu/books/dickens-life-adventures-martin/
thackeray-memoirs-barry-lyndon,"The Memoirs of Barry Lyndon, Esq.","Thackeray, William Makepeace",,,,,,1844.0,Book,False,https://archive.org/details/memoirsofbarrylyn00thac,,,1,1,0,1927,2021-11-15T14:22:01.222823+00:00,thackeray-memoirs-barry-lyndon,,0,https://shakespeareandco.princeton.edu/books/thackeray-memoirs-barry-lyndon/
darwin-naturalists-voyage-round,A Naturalist's Voyage Round the World,"Darwin, Charles",,,,,,1845.0,Book,False,https://archive.org/details/TheVoyageRoundTheWorld,,,1,1,0,1922,2021-11-13T19:24:32.897573+00:00,darwin-naturalists-voyage-round,['unknown_borrows'],[1],https://shakespeareandco.princeton.edu/books/darwin-naturalists-voyage-round/
carlyle-oliver-cromwells-letters,Oliver Cromwell's Letters and Speeches,"Carlyle, Thomas",,,,,,1845.0,Book,False,https://archive.org/details/2olivercromwells01cromuoft/page/n5/mode/2up,,,1,1,0,1937,2020-08-12T00:31:51+00:00,carlyle-oliver-cromwells-letters,,0,https://shakespeareandco.princeton.edu/books/carlyle-oliver-cromwells-letters/
disraeli-sybil-two-nations,"Sybil: Or, the Two Nations","Disraeli, Benjamin",,,,,,1845.0,Book,False,https://archive.org/details/sybilortwonatio01disrgoog/page/n7/mode/2up,,,4,4,0,1929;1940;1927,2020-08-11T23:18:58+00:00,disraeli-sybil-two-nations,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/disraeli-sybil-two-nations/
lear-book-nonsense,A Book of Nonsense,"Lear, Edward",,,,,,1846.0,Book,False,https://archive.org/stream/bookofnonsense00lear?ref=ol#page/n4/mode/2up,,,2,1,1,1923;1939,2020-05-05T00:55:13+00:00,lear-book-nonsense,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/lear-book-nonsense/
hawthorne-mosses-old-manse,Mosses from an Old Manse,"Hawthorne, Nathaniel",,,,,,1846.0,Book,False,https://archive.org/details/mossesfromoldma00hawtuoft/page/n5/mode/2up,,,4,4,0,1939;1942;1935,2020-05-31T16:22:40+00:00,hawthorne-mosses-old-manse,['overborrows'],[3],https://shakespeareandco.princeton.edu/books/hawthorne-mosses-old-manse/
dickens-pictures-italy,Pictures from Italy,"Dickens, Charles",,,,,,1846.0,Book,False,https://archive.org/details/McGillLibrary-109607-102/page/n7/mode/2up,,,1,1,0,1934,2020-05-25T17:32:05+00:00,dickens-pictures-italy,['unknown_borrows'],[1],https://shakespeareandco.princeton.edu/books/dickens-pictures-italy/
melville-typee,Typee,"Melville, Herman",,,,,,1846.0,Book,False,https://archive.org/details/typee28656gut/page/n2/mode/2up,,,1,0,1,1939,2020-04-30T19:40:19+00:00,melville-typee,,0,https://shakespeareandco.princeton.edu/books/melville-typee/
bronte-agnes-grey,Agnes Grey,"Brontë, Anne",,,,,,1847.0,Book,False,https://archive.org/details/agnesgrey00brongoog/page/n11/mode/2up,,,3,3,0,1939;1941;1926,2020-05-14T23:02:45+00:00,bronte-agnes-grey,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/bronte-agnes-grey/
prescott-history-conquest-peru,A History of the Conquest of Peru,"Prescott, William Hickling",,,,,,1847.0,Book,False,https://archive.org/details/b31358329,,,1,1,0,1938,2021-07-04T21:50:20+00:00,prescott-history-conquest-peru,,0,https://shakespeareandco.princeton.edu/books/prescott-history-conquest-peru/
bronte-jane-eyre,Jane Eyre,"Brontë, Charlotte",,,,,,1847.0,Book,False,https://archive.org/details/janeeyre00broniala,2 vols.,,14,14,0,1922;1926;1928;1929;1930;1934;1935;1941,2020-07-13T12:37:36+00:00,bronte-jane-eyre,['overborrows'],[4],https://shakespeareandco.princeton.edu/books/bronte-jane-eyre/
melville-omoo,Omoo,"Melville, Herman",,,,,,1847.0,Book,False,https://archive.org/details/omoonarrativeofa00melvrich/page/n14/mode/2up,,,3,2,0,1947;1948;1941;1934,2020-04-30T19:40:19+00:00,melville-omoo,"['overborrows', 'post1942_events']","[1, 1]",https://shakespeareandco.princeton.edu/books/melville-omoo/
marryat-children-new-forest,The Children of the New Forest,"Marryat, Frederick",,,,,,1847.0,Book,False,https://archive.org/details/bub_gb_GvVBnRrZ7_kC,,,1,0,0,1961,2021-04-16T02:02:49+00:00,marryat-children-new-forest,['post1942_events'],[1],https://shakespeareandco.princeton.edu/books/marryat-children-new-forest/
landor-hellenics,The Hellenics,"Landor, Walter Savage",,,,,,1847.0,Book,False,https://archive.org/details/hellenicsofwalte00land,,,1,1,0,1924,2021-06-23T03:13:51+00:00,landor-hellenics,,0,https://shakespeareandco.princeton.edu/books/landor-hellenics/
macpherson-poems-ossian,The Poems of Ossian,Ossian,,"Macpherson, James",,,,1847.0,Book,False,https://archive.org/details/poemsofossian60macp,1896,"Mme Mazon borrowed both *The Poems of Ossian* (Tauchnitz, 1847) and *The Poems of Ossian,* edited by William Sharp (1888, 1926).",4,3,1,1938,2021-11-09T00:11:17.962303+00:00,macpherson-poems-ossian,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/macpherson-poems-ossian/
thackeray-vanity-fair,Vanity Fair,"Thackeray, William Makepeace",,,,,,1847.0,Book,False,https://archive.org/details/vanityfairnovelw01thac,,,10,9,0,1927;1929;1931;1934;1935;1936;1937;1939;1941;1942,2021-10-30T23:48:32.564783+00:00,thackeray-vanity-fair,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/thackeray-vanity-fair/
