item_id,term,type,source
mirskij-intelligentsia-great-britain,Great Britain,subject,oclc
mirskij-intelligentsia-great-britain,English literature--20th century--History and criticism,subject,oclc
mirskij-intelligentsia-great-britain,English literature--19th century--History and criticism,subject,oclc
carpenter-intermediate-sex,Homosexuality,subject,oclc
carpenter-intermediate-sex,Transsexualism,subject,oclc
carpenter-intermediate-sex,Gender nonconformity,subject,oclc
carpenter-intermediate-sex,Edward Carpenter,subject,oclc
santayana-interpretations-poetry-religion,Poetry,subject,oclc
santayana-interpretations-poetry-religion,Literature,subject,oclc
santayana-interpretations-poetry-religion,Literature--History and criticism,subject,oclc
santayana-interpretations-poetry-religion,Religion,subject,oclc
sand-intimate-journal-george,George Sand,subject,oclc
sand-intimate-journal-george,"Novelists, French",subject,oclc
house-intimate-papers-colonel,World War (1914-1918),subject,oclc
house-intimate-papers-colonel,United States,subject,oclc
house-intimate-papers-colonel,Politics and government,subject,oclc
house-intimate-papers-colonel,Treaty of Versailles (1919 June 28),subject,oclc
house-intimate-papers-colonel,Edward Mandell House,subject,oclc
house-intimate-papers-colonel,"World War, 1914-1918",subject,oclc
wilenski-introduction-dutch-art,General,subject,oclc
wilenski-introduction-dutch-art,"Painting, Dutch",subject,oclc
cestre-introduction-edwin-arlington,Edwin Arlington Robinson,subject,oclc
russell-introduction-mathematical-philosophy,Mathematics--Philosophy,subject,oclc
joad-introduction-modern-philosophy,"Philosophy, Modern",subject,oclc
scudder-introduction-writings-john,Readers,subject,oclc
engstrand-invaders,American fiction--20th century,subject,oclc
engstrand-invaders,American fiction,subject,oclc
engstrand-invaders,Farm life,subject,oclc
engstrand-invaders,United States--Southwestern States,subject,oclc
van-der-meersch-invasion-14,World War (1914-1918),subject,oclc
bury-invasion-europe-barbarians,Rome (Empire),subject,oclc
bury-invasion-europe-barbarians,Germanic Invasions of Rome (3rd-6th centuries),subject,oclc
bury-invasion-europe-barbarians,Migrations of nations,subject,oclc
lehmann-invitation-waltz,Girls,subject,oclc
lehmann-invitation-waltz,Dance,subject,oclc
lehmann-invitation-waltz,Sisters,subject,oclc
flood-ireland-myths-legends,Ireland,subject,oclc
flood-ireland-myths-legends,Legends,subject,oclc
flood-ireland-myths-legends,Legends--Ireland,subject,oclc
malone-irish-drama,English drama--Irish authors,subject,oclc
malone-irish-drama,English drama--Irish authors--History and criticism,subject,oclc
graves-irish-fairy-book,Ireland,subject,oclc
graves-irish-fairy-book,Folklore,subject,oclc
graves-irish-fairy-book,Folklore--Ireland,subject,oclc
graves-irish-fairy-book,Fairy tales,subject,oclc
graves-irish-fairy-book,Fairy tales--Ireland,subject,oclc
stephens-irish-fairy-tales,Ireland,subject,oclc
stephens-irish-fairy-tales,Fairy tales,subject,oclc
stephens-irish-fairy-tales,Fairy tales--Ireland,subject,oclc
graves-irish-literary-musical,Ireland,subject,oclc
graves-irish-literary-musical,Music,subject,oclc
graves-irish-literary-musical,Music--Ireland--History and criticism,subject,oclc
graves-irish-literary-musical,Irish poetry--History and criticism,subject,oclc
graves-irish-literary-musical,George Petrie,subject,oclc
graves-irish-literary-musical,Irish poetry,subject,oclc
more-isaac-newton-biography,Isaac Newton,subject,oclc
lewisohn-israel,West Bank,subject,oclc
lewisohn-israel,Gaza Strip,subject,oclc
lewisohn-israel,Israel,subject,oclc
louis-bromfield-takes-kinds,Short stories,subject,oclc
howe-synge-critical-study,J. M. Synge,subject,oclc
ewing-jackanapes,Children's stories,subject,oclc
locke-jaffery,England,subject,oclc
locke-jaffery,"Authors, English",subject,oclc
locke-jaffery,Journalists,subject,oclc
golding-james-joyce,James Joyce,subject,oclc
budgen-james-joyce-making,"Ulysses (Joyce, James)",subject,oclc
budgen-james-joyce-making,James Joyce,subject,oclc
duff-james-joyce-plain,James Joyce,subject,oclc
gilbert-james-joyces-ulysses,"Ulysses (Joyce, James)",subject,oclc
gilbert-james-joyces-ulysses,James Joyce,subject,oclc
gorman-james-joyce-first,James Joyce,subject,oclc
warre-cornish-jane-austen,Jane Austen,subject,oclc
austen-leigh-jane-austen-life,Jane Austen,subject,oclc
ja-unclear,Japan,subject,oclc
ja-unclear,Folklore,subject,oclc
ja-unclear,Folklore--Japan,subject,oclc
ja-unclear,Fairy tales,subject,oclc
ja-unclear,Fairy tales--Japan,subject,oclc
zangwill-jinny-carrier,England,subject,oclc
jessopp-john-donne-sometime,England--London,subject,oclc
jessopp-john-donne-sometime,John Donne,subject,oclc
jessopp-john-donne-sometime,"Poets, English--Early modern--Biography",subject,oclc
jessopp-john-donne-sometime,"Deans, Cathedral and collegiate",subject,oclc
jessopp-john-donne-sometime,Church of England,subject,oclc
walpole-joseph-conrad,Joseph Conrad,subject,oclc
mann-joseph-egypt,Bible,subject,oclc
mann-joseph-egypt,History of Biblical events,subject,oclc
defoe-journal-plague-year,England--London,subject,oclc
defoe-journal-plague-year,Plague,subject,oclc
mowrer-journalists-wife,Politics and government,subject,oclc
mowrer-journalists-wife,Europe,subject,oclc
mowrer-journalists-wife,Edgar Ansel Mowrer,subject,oclc
wordsworth-journals-dorothy-wordsworth,William Wordsworth,subject,oclc
wordsworth-journals-dorothy-wordsworth,Dorothy Wordsworth,subject,oclc
auden-journey-war,Travel,subject,oclc
auden-journey-war,China,subject,oclc
journeys-end,World War (1914-1918),subject,oclc
journeys-end,United States,subject,oclc
journeys-end,"Life span, Productive",subject,oclc
journeys-end,Benefactors,subject,oclc
journeys-end,Parents--Death,subject,oclc
walpole-joyful-delaneys-novel,Families,subject,oclc
walpole-joyful-delaneys-novel,Depressions--1929,subject,oclc
walpole-joyful-delaneys-novel,Depressions,subject,oclc
sinclair-jungle,Illinois--Chicago,subject,oclc
sinclair-jungle,Meat industry and trade,subject,oclc
seabrook-jungle-ways,Travel,subject,oclc
seabrook-jungle-ways,Manners and customs,subject,oclc
seabrook-jungle-ways,Witchcraft,subject,oclc
seabrook-jungle-ways,Africa,subject,oclc
seabrook-jungle-ways,"Africa, French-speaking Western",subject,oclc
seabrook-jungle-ways,Indigenous peoples,subject,oclc
seabrook-jungle-ways,Indigenous peoples--Africa,subject,oclc
seabrook-jungle-ways,Witchcraft--Africa,subject,oclc
webster-just-patty,"Children's stories, American",subject,oclc
ludwig-kaiser-wilhelm-ii,William,subject,oclc
katherine-mansfield,Katherine Mansfield,subject,oclc
spurgeon-keatss-shakespeare-descriptive,William Shakespeare,subject,oclc
spurgeon-keatss-shakespeare-descriptive,John Keats,subject,oclc
masefield-king-cole,Poetry,subject,oclc
coe-knockout,Sports promoters,subject,oclc
coe-knockout,Sports--Corrupt practices,subject,oclc
coe-knockout,Boxing stories,subject,oclc
hearn-kokoro,Manners and customs,subject,oclc
hearn-kokoro,Japan,subject,oclc
hearn-kokoro,Folklore,subject,oclc
hearn-kokoro,Folklore--Japan,subject,oclc
barnes-ladies-almanack-showing,Women--Social conditions,subject,oclc
barnes-ladies-almanack-showing,Women--Conduct of life,subject,oclc
barnes-ladies-almanack-showing,France--Paris,subject,oclc
barnes-ladies-almanack-showing,Lesbians--Social conditions,subject,oclc
barnes-ladies-almanack-showing,Lesbian community,subject,oclc
murasaki-shikibu-lady-boat,Manners and customs,subject,oclc
murasaki-shikibu-lady-boat,Japan,subject,oclc
murasaki-shikibu-lady-boat,Princes--Japan,subject,oclc
murasaki-shikibu-lady-boat,Aristocracy (Social class),subject,oclc
murasaki-shikibu-lady-boat,Princes,subject,oclc
murasaki-shikibu-lady-boat,Japanese fiction,subject,oclc
chekhov-lady-dog,Russian literature,subject,oclc
yeats-brown-lancer-large,Travel,subject,oclc
yeats-brown-lancer-large,India,subject,oclc
strachey-landmarks-french-literature,French literature--History and criticism,subject,oclc
strachey-landmarks-french-literature,French literature,subject,oclc
colvin-landor,Walter Savage Landor,subject,oclc
lenotre-last-days-marie,Marie Antoinette,subject,oclc
kendrick-last-express,"Maclain, Duncan (Fictitious character)",subject,oclc
bojer-last-vikings,Norway,subject,oclc
davies-later-days,"Poets, English",subject,oclc
davies-later-days,W. H. Davies,subject,oclc
la-farge-laughing-boy,Navajo Indians,subject,oclc
beck-laughing-queen,Cleopatra,subject,oclc
hamnett-laughing-torso,Artists,subject,oclc
oneill-lazarus-laughed,Lazarus,subject,oclc
coleridge-lectures-notes-shakespeare,William Shakespeare,subject,oclc
coleridge-lectures-notes-shakespeare,English drama,subject,oclc
coleridge-lectures-notes-shakespeare,English drama--History and criticism,subject,oclc
coleridge-lectures-notes-shakespeare,John Milton,subject,oclc
stein-lectures-america,English literature,subject,oclc
kant-lectures-ethics,Ethics,subject,oclc
hazlitt-lectures-dramatic-literature,"English literature--Early modern, 1500-1700--History and criticism",subject,oclc
hazlitt-lectures-dramatic-literature,English literature--Early modern,subject,oclc
rickword-left-review,Radicalism,subject,oclc
rickword-left-review,Nineteen thirties,subject,oclc
kennedy-legendary-fictions-irish,Ireland,subject,oclc
kennedy-legendary-fictions-irish,Folklore,subject,oclc
kennedy-legendary-fictions-irish,Folklore--Ireland,subject,oclc
st-john-de-crevecoeur-letters-american-farmer,Travel,subject,oclc
st-john-de-crevecoeur-letters-american-farmer,United States,subject,oclc
st-john-de-crevecoeur-letters-american-farmer,Massachusetts--Nantucket,subject,oclc
osborne-letters-dorothy-osborne,Dorothy Osborne,subject,oclc
auden-letters-iceland,Travel,subject,oclc
auden-letters-iceland,Iceland,subject,oclc
hearn-letters-raven,Lafcadio Hearn,subject,oclc
hearn-letters-raven,Henry Watkin,subject,oclc
irwin-letters-japanese-schoolboy,Manners and customs,subject,oclc
irwin-letters-japanese-schoolboy,United States,subject,oclc
abelard-letters-abelard-heloise,Héloïse,subject,oclc
abelard-letters-abelard-heloise,Peter Abelard,subject,oclc
chekhov-letters-anton-pavlovitch,Anton Pavlovich Chekhov,subject,oclc
chekhov-letters-anton-pavlovitch,Olʹga Leonardovna Knipper-Chekhova,subject,oclc
chekhov-letters-anton-pavlovitch,"Correspondence (Chekhov, Anton Pavlovich)",subject,oclc
blavatsky-letters-h-p,Theosophy,subject,oclc
blavatsky-letters-h-p,A. P. Sinnett,subject,oclc
blavatsky-letters-h-p,H. P. Blavatsky,subject,oclc
blavatsky-letters-h-p,Theosophists,subject,oclc
adams-letters-henry-adams,Henry Adams,subject,oclc
austen-letters-jane-austen,"Novelists, English",subject,oclc
austen-letters-jane-austen,Jane Austen,subject,oclc
guiney-letters-louise-imogen,Louise Imogen Guiney,subject,oclc
schonfield-letters-frederick-tennyson,Frederick Tennyson,subject,oclc
morand-lewis-irene,Vyvyan Beresford Holland,subject,oclc
moore-lewis-seymour-women,George Moore,subject,oclc
heathcote-williams-liberal-points-view,Great Britain,subject,oclc
heathcote-williams-liberal-points-view,Economic history,subject,oclc
heathcote-williams-liberal-points-view,Politics and government,subject,oclc
heathcote-williams-liberal-points-view,Liberal Party (Great Britain),subject,oclc
williams-life-along-passaic,New Jersey--Passaic River,subject,oclc
paul-elliot-life-death-spanish,Spain,subject,oclc
paul-elliot-life-death-spanish,Civil War (Spain : 1936-1939),subject,oclc
bianchi-life-letters-emily,Emily Dickinson,subject,oclc
bianchi-life-letters-emily,Martha Dickinson Bianchi,subject,oclc
marrot-life-letters-john,John Galsworthy,subject,oclc
benjamin-life-letters-laurence,Laurence Sterne,subject,oclc
hendrick-life-letters-walter,United States,subject,oclc
hendrick-life-letters-walter,Great Britain,subject,oclc
hendrick-life-letters-walter,Diplomatic relations,subject,oclc
hendrick-life-letters-walter,Walter Hines Page,subject,oclc
cross-life-times-laurence,Laurence Sterne,subject,oclc
spurr-life-writings-alexandre,Alexandre Dumas,subject,oclc
adams-life-writings-giambattista,Giambattista Vico,subject,oclc
coulton-life-middle-ages,Middle Ages,subject,oclc
coulton-life-middle-ages,"Literature, Medieval",subject,oclc
cellini-life-benvenuto-cellini,Benvenuto Cellini,subject,oclc
forster-life-charles-dickens,Charles Dickens,subject,oclc
thompson-life-charles-lord,Politics and government,subject,oclc
thompson-life-charles-lord,Charles Theophilus Metcalfe Metcalfe,subject,oclc
thompson-life-charles-lord,Management,subject,oclc
thompson-life-charles-lord,India,subject,oclc
thompson-life-charles-lord,British colonies,subject,oclc
thompson-life-charles-lord,Jamaica,subject,oclc
thompson-life-charles-lord,Canada,subject,oclc
farrar-life-christ,1801-1950,subject,oclc
hone-life-george-moore,George Moore,subject,oclc
mantz-life-katherine-mansfield,Katherine Mansfield,subject,oclc
brooke-life-marlowe,Christopher Marlowe,subject,oclc
fitzmaurice-kelly-life-miguel-cervantes,Miguel de Cervantes Saavedra,subject,oclc
sanchez-life-mrs-robert,Fanny Van de Grift Stevenson,subject,oclc
cronwright-schreiner-life-olive-schreiner,Feminists,subject,oclc
cronwright-schreiner-life-olive-schreiner,"Authors, South African",subject,oclc
cronwright-schreiner-life-olive-schreiner,Olive Schreiner,subject,oclc
sherard-life-oscar-wilde,Oscar Wilde,subject,oclc
santayana-life-reason,Philosophy,subject,oclc
fabre-life-caterpillar,Larvae,subject,oclc
lee-life-william-shakespeare,William Shakespeare,subject,oclc
lorand-life-shortening-habits,Hygiene,subject,oclc
hewlett-light-heart,Poets,subject,oclc
duffus-lillian-wald-neighborhood,Lillian D. Wald,subject,oclc
masters-lincoln-man,Abraham Lincoln,subject,oclc
lewis-lion-fox,William Shakespeare,subject,oclc
lewis-lion-fox,Heroes in literature,subject,oclc
hyde-literary-history-ireland,Irish literature,subject,oclc
bennett-literary-taste-form,Books and reading,subject,oclc
bennett-literary-taste-form,Book collecting,subject,oclc
arnold-literature-dogma,Bible as literature,subject,oclc
arnold-literature-dogma,Bible,subject,oclc
arnold-literature-dogma,1801-1950,subject,oclc
mackenzie-literature-time,English literature,subject,oclc
mackenzie-literature-time,"Literature, Modern",subject,oclc
mackenzie-literature-time,"Literature, Modern--20th century--History and criticism",subject,oclc
mackenzie-literature-time,"Literature, Modern--19th century--History and criticism",subject,oclc
mackenzie-literature-time,English literature--20th century--History and criticism,subject,oclc
mackenzie-literature-time,English literature--19th century--History and criticism,subject,oclc
rittenhouse-little-book-modern,American poetry,subject,oclc
ford-little-less-gods,Michel Ney,subject,oclc
yeats-brown-lives-bengal-lancer,Manners and customs,subject,oclc
yeats-brown-lives-bengal-lancer,India,subject,oclc
fowler-locke,John Locke,subject,oclc
shaw-london-music-1888,General works,subject,oclc
hopkins-london-pilgrimages,Travel,subject,oclc
hopkins-london-pilgrimages,England--London,subject,oclc
hopkins-london-pilgrimages,Literary landmarks--England--London,subject,oclc
hopkins-london-pilgrimages,Literary landmarks,subject,oclc
doner-lonely-heart-love,Inheritance and succession,subject,oclc
doner-lonely-heart-love,Home economics--Accounting,subject,oclc
doner-lonely-heart-love,Newlyweds,subject,oclc
doner-lonely-heart-love,"Romance fiction, American",subject,oclc
doner-lonely-heart-love,Separated people,subject,oclc
