id,0,1
moore-story-tellers-holiday,"['overborrows', 'unknown_borrows']","[2, 1]"
moore-vale-hail-farewell,['overborrows'],[1]
morand-closed-night,['overborrows'],[1]
morand-open-night,['overborrows'],[1]
mordell-erotic-motive-literature,['overborrows'],[1]
more-utopia,"['overborrows', 'post1942_events']","[1, 1]"
morgan-epitaph-george-moore,['overborrows'],[4]
morgan-fountain,"['overborrows', 'unknown_borrows']","[7, 1]"
morgan-portrait-mirror,['overborrows'],[5]
morgan-sparkenbroke,"['overborrows', 'unknown_borrows']","[8, 2]"
morley-human,"['overborrows', 'sunday_shopers']","[1, 1]"
morley-kitty-foyle,"['overborrows', 'post1942_events', 'sunday_shopers']","[2, 1, 1]"
morley-romany-stain,['overborrows'],[1]
morley-swiss-family-manhattan,['overborrows'],[2]
morley-tales-rolltop-desk,['overborrows'],[1]
morley-thunder-left,['overborrows'],[1]
morris-early-romances-william,['overborrows'],[1]
morris-rebellious-puritan-portrait,"['post1942_events', 'unknown_borrows']","[1, 1]"
mother-goose,['unknown_borrows'],[1]
mottram-english-miss,['overborrows'],[1]
mottram-lame-dog,"['overborrows', 'sunday_shopers']","[1, 1]"
mottram-spanish-farm-trilogy,['sunday_shopers'],[1]
moult-mary-webb-life,['overborrows'],[2]
mowrer-american-world,['overborrows'],[1]
mowrer-journalists-wife,"['overborrows', 'sunday_shopers']","[6, 1]"
mukerji-mother-india-answers,['overborrows'],[2]
mumford-culture-cities,['overborrows'],[1]
mumford-golden-day,['overborrows'],[1]
munson-secession,['unknown_borrows'],[1]
munthe-story-san-michele,['overborrows'],[1]
murasaki-shikibu-tale-genji,['post1942_events'],[1]
murder,['overborrows'],[1]
murphy-modern-poet-anthology,['overborrows'],[1]
murry-adelphi,['unknown_borrows'],[1]
murry-discoveries-essays-literary,['overborrows'],[1]
murry-life-jesus,['unknown_borrows'],[1]
murry-necessity-communism,['unknown_borrows'],[1]
murry-reminiscences-h-lawrence,"['overborrows', 'sunday_shopers']","[2, 1]"
murry-two-worlds-autobiography,"['overborrows', 'unknown_borrows']","[2, 1]"
murry-woman-story-h,['overborrows'],[3]
mutiny,['overborrows'],[1]
myers-murder-yet-come,['unknown_borrows'],[1]
myers-root-flower,"['overborrows', 'unknown_borrows']","[3, 1]"
myers-wordsworth,['overborrows'],[2]
nabokov-lolita,['post1942_events'],[1]
naboths-vineyard,['overborrows'],[1]
nathan-portrait-jennie,['overborrows'],[1]
nathan-winter-april,['overborrows'],[3]
national-geographic,"['overborrows', 'unknown_borrows']","[4, 4]"
new-directions-prose,['post1942_events'],[1]
new-directions-prose-poetry,['post1942_events'],[1]
new-masses,"['overborrows', 'unknown_borrows']","[6, 1]"
newitt-women-must-choose,['overborrows'],[2]
newman-dead-lovers-faithful,['overborrows'],[1]
newman-essay-aid-grammar,['unknown_borrows'],[1]
newman-hard-boiled-virgin,['overborrows'],[1]
nichols-evensong,"['overborrows', 'sunday_shopers']","[2, 1]"
nichols-star-spangled-manner,['overborrows'],[2]
nicoll-history-restoration-drama,['overborrows'],[1]
nicolson-curzon-last-phase,['overborrows'],[4]
nicolson-helens-tower,['overborrows'],[3]
nicolson-peacemaking-1919,['overborrows'],[3]
nicolson-people,['overborrows'],[2]
nicolson-people-things-wireless,['overborrows'],[2]
nicolson-public-faces,"['overborrows', 'sunday_shopers']","[1, 1]"
nicolson-sweet-waters-novel,"['overborrows', 'post1942_events']","[1, 1]"
nicolson-swinburne,"['overborrows', 'sunday_shopers']","[2, 1]"
nietzsche-human-human,['overborrows'],[1]
nietzsche-nietzsche-wagner-correspondence,['overborrows'],[1]
nietzsche-thus-spake-zarathustra,"['overborrows', 'unknown_borrows']","[1, 1]"
nijinsky-nijinsky,['overborrows'],[2]
nock-freeman,"['overborrows', 'unknown_borrows']","[2, 1]"
nogami-japanese-noh-plays,['unknown_borrows'],[1]
noguchi-american-diary-japanese,['overborrows'],[1]
noguchi-story-yone-noguchi,"['overborrows', 'unknown_borrows']","[1, 1]"
nordhoff-hurricane,['overborrows'],[1]
norman-twice-year,['overborrows'],[1]
norris-blix-moran-lady,"['post1942_events', 'unknown_borrows']","[1, 1]"
norris-brass-novel-marriage,['overborrows'],[1]
norris-little-ships,['overborrows'],[1]
norris-mcteague,"['post1942_events', 'unknown_borrows']","[1, 1]"
norris-shanghaied,"['overborrows', 'post1942_events', 'sunday_shopers']","[1, 2, 1]"
northern-france,['overborrows'],[1]
norton-gorboduc,"['post1942_events', 'unknown_borrows']","[1, 1]"
note-books,['overborrows'],[1]
noth-berlin-tenement,['overborrows'],[2]
nursery-rhymes,"['overborrows', 'sunday_shopers']","[1, 1]"
obrien-best-british-short-stories,['overborrows'],[1]
obrien-best-short-stories-1928,"['overborrows', 'sunday_shopers']","[2, 1]"
obrien-best-short-stories-1929,['sunday_shopers'],[1]
obrien-best-short-stories-1929-english,['overborrows'],[1]
obrien-best-short-stories-1930,['overborrows'],[1]
obrien-best-short-stories-1931,['sunday_shopers'],[1]
obrien-best-short-stories-1932,['overborrows'],[1]
obrien-best-short-stories-1933,['overborrows'],[2]
obrien-best-short-stories-1934,['overborrows'],[3]
obrien-best-short-stories-1936,['unknown_borrows'],[1]
obrien-best-short-stories-1937,['overborrows'],[2]
obrien-best-short-stories-1937-english,"['overborrows', 'post1942_events']","[2, 1]"
obrien-best-short-stories-1938-english,['overborrows'],[6]
obrien-swim-two-birds,"['overborrows', 'sunday_shopers']","[2, 1]"
obrien-without-cloak,['overborrows'],[1]
ocasey-plough-stars,['overborrows'],[1]
ocasey-two-plays,"['overborrows', 'post1942_events']","[2, 1]"
ocasey-within-gates-play,['overborrows'],[1]
oconnor-guests-nation,['overborrows'],[1]
oconnor-saint-mary-kate,['overborrows'],[2]
odets-paradise-lost-play,"['overborrows', 'unknown_borrows']","[1, 1]"
odets-three-plays,['overborrows'],[1]
odonnell-adrigoole,['overborrows'],[1]
odonnell-green-margins,"['overborrows', 'post1942_events']","[3, 2]"
ofaolain-bird-alone,"['overborrows', 'post1942_events']","[4, 1]"
ofaolain-constance-markievicz-average,['overborrows'],[1]
ofaolain-life-story-eamon,['unknown_borrows'],[1]
ofaolain-midsummer-night-madness,['overborrows'],[1]
ofaolain-nest-simple-folk,"['overborrows', 'sunday_shopers']","[3, 1]"
ofaolain-purse-coppers-short,['overborrows'],[2]
oflaherty-assassin,['overborrows'],[1]
oflaherty-hollywood-cemetery,['overborrows'],[1]
oflaherty-informer,['overborrows'],[1]
oflaherty-martyr,['overborrows'],[3]
oflaherty-puritan,['overborrows'],[1]
oflaherty-shame-devil,['overborrows'],[2]
oflaherty-two-years,['overborrows'],[2]
oflaherty-went-russia,['overborrows'],[1]
ogden-meaning-meaning-study,['overborrows'],[1]
ogrady-coming-cuculain,['overborrows'],[1]
ogrady-triumph-passing-cuculain,['overborrows'],[1]
ohara-appointment-samarra,['overborrows'],[2]
ohara-butterfield-8,['overborrows'],[3]
ohara-hope-heaven-stories,['overborrows'],[3]
ohara-ten-north-frederick,"['post1942_events', 'unknown_borrows']","[1, 1]"
ohiggins-detective-duff-unravels,['overborrows'],[1]
oil,['overborrows'],[3]
oldfield-christina,['overborrows'],[1]
oldfield-hudson-rejoins-herd,['sunday_shopers'],[1]
oldfield-ivor-trent,['overborrows'],[2]
olivier-dwarfs-blood,['overborrows'],[1]
omalley-peking-picnic,['overborrows'],[3]
oneill-ah-wilderness,['overborrows'],[1]
oneill-beyond-horizon,['overborrows'],[1]
oneill-desire-elms-play,['overborrows'],[1]
oneill-emperor-jones,"['overborrows', 'unknown_borrows']","[2, 1]"
oneill-great-god-brown,"['post1942_events', 'sunday_shopers']","[1, 1]"
oneill-hairy-ape,['overborrows'],[1]
oneill-land-england,['overborrows'],[1]
oneill-lazarus-laughed,['overborrows'],[1]
oneill-marco-millions-play,['overborrows'],[1]
oneill-moon-caribbees-six,"['overborrows', 'post1942_events']","[2, 1]"
oneill-mourning-becomes-electra,['overborrows'],[4]
oneill-strange-interlude,['overborrows'],[3]
oppenheim-amazing-quest-mr,['unknown_borrows'],[1]
oppenheim-murder-monte-carlo,['unknown_borrows'],[1]
oppenheim-ostrekoff-jewels,['sunday_shopers'],[1]
oppenheim-spymaster,['overborrows'],[2]
oppenheim-strange-case-mr,['overborrows'],[1]
orage-readers-writers,['overborrows'],[1]
orage-selected-essays-critical,['overborrows'],[1]
orczy-pimpernel-rosemary,['overborrows'],[1]
orczy-way-scarlet-pimpernel,['unknown_borrows'],[1]
oriordan-adam-caroline,"['overborrows', 'unknown_borrows']","[1, 1]"
oriordan-london-story-adam,['overborrows'],[1]
oriordan-young-lady-dazincourt,['overborrows'],[2]
orpen-outline-art,['overborrows'],[1]
orwell-burmese-days,['overborrows'],[7]
orwell-clergymans-daughter,['post1942_events'],[1]
orwell-coming-air,['post1942_events'],[1]
orwell-keep-aspidistra-flying,"['overborrows', 'post1942_events', 'unknown_borrows']","[5, 2, 1]"
osborn-freud-marx-dialectical,['overborrows'],[1]
osborne-letters-dorothy-osborne,"['overborrows', 'post1942_events']","[1, 1]"
osborne-look-back-anger,"['post1942_events', 'unknown_borrows']","[1, 1]"
oscar-wilde,['overborrows'],[3]
osullivan-dublin-magazine,"['overborrows', 'unknown_borrows']","[3, 1]"
osullivan-twenty-years-growing,['overborrows'],[2]
ouspensky-tertium-organum-third,['overborrows'],[1]
overbury-overburian-characters-added,"['overborrows', 'sunday_shopers']","[1, 1]"
overton-winter-comes-main,['overborrows'],[1]
owen-poems-wilfred-owen,['overborrows'],[1]
p-barnum,['unknown_borrows'],[1]
packard-pawned,"['post1942_events', 'unknown_borrows']","[1, 1]"
padelford-early-sixteenth-century,['overborrows'],[1]
page-fast-company,['overborrows'],[3]
page-tree-liberty,"['overborrows', 'post1942_events']","[3, 1]"
pain-stories-grey,['overborrows'],[1]
paine-common-sense,['overborrows'],[1]
palmer-murdered-one-one,['overborrows'],[1]
palmer-norwich-victims,['overborrows'],[3]
palmer-puzzle-blue-banderilla,['overborrows'],[1]
paltock-life-adventures-peter,['post1942_events'],[1]
paris,['overborrows'],[2]
paris-james-joyce,['post1942_events'],[1]
parker-pleasures,['overborrows'],[6]
parrish-morrow-morning,['overborrows'],[1]
parrish-perennial-bachelor,['overborrows'],[1]
parry-bloody-assize,['overborrows'],[1]
passion-crime-etc,['overborrows'],[1]
pater-greek-studies-series,['overborrows'],[1]
pater-marius-epicurean,"['overborrows', 'unknown_borrows']","[1, 1]"
paterson-george-eliots-family,['overborrows'],[2]
patmore-patmores-poems,['overborrows'],[2]
paul-bunyan,['overborrows'],[1]
paul-elliot-life-death-spanish,"['overborrows', 'sunday_shopers', 'unknown_borrows']","[3, 1, 1]"
paul-elliot-stars-stripes-forever,['unknown_borrows'],[1]
paul-gaugin,['overborrows'],[1]
pavlov-conditioned-reflexes-investigation,['overborrows'],[1]
peace-making,['overborrows'],[1]
peacock-english-prose-volume,['overborrows'],[1]
peacock-english-verse,['overborrows'],[1]
peacocks-novels,['overborrows'],[1]
pepys-diary-samuel-pepys,['overborrows'],[5]
perry-gladly-teach-reminiscences,['overborrows'],[1]
perry-growth-civilization,['overborrows'],[1]
perry-origin-magic-religion,"['longterm_borrows', 'overborrows']","[1, 1]"
peter-great,['unknown_borrows'],[1]
peterkin-bright-skin,['unknown_borrows'],[1]
petronius-petronius-seneca-apocolocyntosis,['overborrows'],[1]
phare-poetry-gerard-manley,['overborrows'],[1]
phelps-william-lyon-phelps,"['overborrows', 'sunday_shopers']","[5, 1]"
phillpotts-old-delabole,['overborrows'],[1]
phillpotts-tryphena,"['overborrows', 'sunday_shopers']","[1, 1]"
pilkington-memoirs-mrs-laetitia,"['overborrows', 'unknown_borrows']","[1, 1]"
pirandello-shoot-notebooks-serafino,['overborrows'],[1]
plato-phaedrus,['overborrows'],[1]
plays,['overborrows'],[1]
plays-1932,['overborrows'],[1]
plomer-case-altered,"['overborrows', 'unknown_borrows']","[3, 2]"
plotinus,['overborrows'],[1]
poe-criticisms,"['post1942_events', 'sunday_shopers']","[1, 1]"
poe-poems-essays-edgar,['overborrows'],[2]
poe-tales-mystery-imagination,['overborrows'],[2]
poe-works-edgar-allan,['overborrows'],[2]
poems-2,['overborrows'],[2]
poets,"['overborrows', 'sunday_shopers']","[1, 1]"
polo-travels-marco-polo,['overborrows'],[1]
ponsonby-english-diaries,['overborrows'],[2]
ponsonby-scottish-irish-diaries,['overborrows'],[1]
pope-essay-criticism,['overborrows'],[1]
pope-poetical-works-alexander,['overborrows'],[1]
pope-rape-lock,['sunday_shopers'],[1]
popkin-death-wears-white,['overborrows'],[3]
porter-day,['post1942_events'],[1]
porter-flowering-judas-stories,"['overborrows', 'post1942_events', 'unknown_borrows']","[9, 1, 1]"
porter-pale-horse-pale,['overborrows'],[4]
pound-abc-reading,"['overborrows', 'unknown_borrows']","[1, 1]"
pound-active-anthology,['overborrows'],[1]
pound-draft-xxx-cantos,['overborrows'],[4]
pound-eleven-new-cantos,['overborrows'],[3]
pound-instigations-ezra-pound,"['overborrows', 'post1942_events']","[1, 1]"
pound-lustra,['overborrows'],[1]
pound-make-new,"['overborrows', 'post1942_events']","[1, 1]"
pound-pavannes-divisions,"['overborrows', 'post1942_events', 'sunday_shopers', 'unknown_borrows']","[1, 1, 1, 1]"
pound-personae,['overborrows'],[1]
pound-poems-1918-21,['overborrows'],[1]
pound-polite-essays,"['overborrows', 'post1942_events']","[1, 1]"
pound-read,['overborrows'],[1]
pound-selected-poems,['overborrows'],[2]
power-medieval-people,['overborrows'],[1]
powys,['post1942_events'],[1]
powys-art-happiness,['overborrows'],[2]
powys-black-bryony,['overborrows'],[2]
powys-captain-patch,['overborrows'],[1]
powys-defense-sensuality,['overborrows'],[1]
powys-dorothy-richardson,"['overborrows', 'unknown_borrows']","[5, 1]"
powys-jobber-skald,['overborrows'],[1]
powys-left-leg,['post1942_events'],[1]
powys-maiden-castle,['overborrows'],[1]
powys-mr-taskers-gods,"['overborrows', 'unknown_borrows']","[2, 1]"
powys-rabelais-life,['unknown_borrows'],[1]
powys-unclay,"['overborrows', 'unknown_borrows']","[1, 1]"
powys-white-paternoster-stories,['overborrows'],[1]
powys-wolf-solent,['overborrows'],[1]
prescott-history-conquest-mexico,['overborrows'],[2]
prevost-navire-dargent,"['overborrows', 'unknown_borrows']","[1, 1]"
priestley-doomsday-men,['overborrows'],[1]
priestley-english-journey,['post1942_events'],[1]
priestley-good-companions,['overborrows'],[3]
priestley-laburnum-grove,"['overborrows', 'post1942_events']","[2, 1]"
priestley-let-people-sing,['overborrows'],[4]
priestley-walk-city-lovers,['overborrows'],[1]
priestley-wonder-hero,['overborrows'],[1]
prince-charlie,['overborrows'],[1]
prokosch-asiatics,['overborrows'],[3]
prokosch-night-poor,['overborrows'],[3]
prokosch-seven-fled,['overborrows'],[3]
pronunciation-english,['overborrows'],[1]
propper-case-cheating-bride,"['overborrows', 'post1942_events', 'unknown_borrows']","[4, 1, 1]"
propper-divorce-court-murder,['overborrows'],[3]
prose-dramas,['overborrows'],[1]
proust-guermantes-way,['overborrows'],[3]
proust-swanns-way,"['overborrows', 'sunday_shopers']","[3, 1]"
proust-within-budding-grove,['overborrows'],[3]
provincetown-greenwich-plays,['overborrows'],[1]
publishers-weekly,"['post1942_events', 'unknown_borrows']","[1, 1]"
pudney-uncle-arthur-stories,['post1942_events'],[1]
punshon-death-comes-cambers,['overborrows'],[2]
purohit-indian-monk-life,"['overborrows', 'post1942_events', 'sunday_shopers']","[1, 1, 1]"
putnam-european-caravan,['overborrows'],[1]
queen-door-problem-deduction,['overborrows'],[4]
queen-dragons-teeth,['overborrows'],[3]
queen-ellery-queen,['overborrows'],[1]
queen-four-hearts,['overborrows'],[2]
queen-french-powder-mystery,['overborrows'],[3]
queen-greek-coffin-mystery,['overborrows'],[1]
queen-roman-hat-mystery,['overborrows'],[2]
queen-siamese-twin-mystery,['overborrows'],[3]
queen-spanish-cape-mystery,['overborrows'],[6]
queen-victoria,"['overborrows', 'unknown_borrows']","[1, 1]"
quennell-byron-years-fame,['overborrows'],[1]
quennell-superficial-journey-tokyo,['overborrows'],[1]
quigley-land-rhone,['unknown_borrows'],[1]
quiller-couch-oxford-book-english,['overborrows'],[2]
quiller-couch-oxford-book-victorian,['overborrows'],[1]
quinn-american-fiction-historical,['overborrows'],[1]
radcliffe-mysteries-udolpho,['overborrows'],[1]
raleigh-authors-collection-literary,['overborrows'],[1]
raleigh-letters-sir-walter,['overborrows'],[1]
ranga-iyer-father-india-reply,['overborrows'],[1]
rank-art-artist-creative,['overborrows'],[1]
ransom-chills-fever-poems,['overborrows'],[1]
ransom-god-without-thunder,['overborrows'],[1]
ransom-poems,['overborrows'],[1]
ransom-worlds-body,['overborrows'],[1]
ransome-oscar-wilde-critical,['unknown_borrows'],[1]
rawlings-golden-apples,"['overborrows', 'post1942_events']","[1, 1]"
rawlings-yearling,"['overborrows', 'post1942_events', 'sunday_shopers']","[4, 3, 3]"
read-art-now-introduction,['overborrows'],[2]
read-english-vision-anthology,"['overborrows', 'post1942_events', 'unknown_borrows']","[1, 1, 1]"
read-innocent-eye,['overborrows'],[1]
read-phases-english-poetry,['overborrows'],[3]
read-reason-romanticism-essays,['overborrows'],[1]
read-surrealism,['overborrows'],[1]
reade-martyrdom-man,"['sunday_shopers', 'unknown_borrows']","[1, 1]"
reade-put-place,['overborrows'],[1]
recollections-dante-gabriel,['longterm_borrows'],[1]
reed-insanity-fair-european,['overborrows'],[1]
reid-mackerel-sky,['overborrows'],[1]
reilly-dead-man-control,"['overborrows', 'sunday_shopers']","[4, 1]"
relativity-gravitation,['overborrows'],[1]
renaissance-2,['overborrows'],[1]
renier-english-human,['overborrows'],[1]
renn-death-without-battle,['overborrows'],[1]
renwick-beginnings-english-literature,['unknown_borrows'],[1]
reutlinger-baigneuses-mer,['unknown_borrows'],[1]
reynard-narrow-land-folk,['overborrows'],[1]
rhys-prelude-poetry,['overborrows'],[1]
rhys-rabindranath-tagore-biographical,['overborrows'],[2]
rhys-shorter-novels-eighteenth,['overborrows'],[1]
rice-imperial-city,['overborrows'],[1]
richard-jeffries,['overborrows'],[4]
richardson,['overborrows'],[1]
richardson-backwater-pilgrimage-2,"['overborrows', 'sunday_shopers']","[13, 1]"
richardson-clarissa-history-young,['overborrows'],[5]
richardson-clear-horizon-pilgrimage,"['overborrows', 'unknown_borrows']","[3, 1]"
richardson-dawns-left-hand,"['overborrows', 'unknown_borrows']","[5, 1]"
richardson-deadlock-pilgrimage-6,['overborrows'],[7]
richardson-dimple-hill-pilgrimage,['overborrows'],[1]
richardson-honeycomb-pilgrimage-3,"['overborrows', 'post1942_events', 'unknown_borrows']","[14, 1, 1]"
richardson-interim-pilgrimage-5,"['overborrows', 'post1942_events', 'unknown_borrows']","[7, 1, 1]"
richardson-oberland-pilgrimage-9,['overborrows'],[4]
richardson-pamela,['overborrows'],[1]
richardson-pointed-roofs,"['overborrows', 'post1942_events', 'sunday_shopers']","[21, 1, 1]"
richardson-revolving-lights-pilgrimage,['overborrows'],[6]
richardson-trap-pilgrimage-8,"['overborrows', 'post1942_events']","[4, 1]"
richardson-tunnel-pilgrimage-4,"['overborrows', 'post1942_events', 'unknown_borrows']","[11, 1, 1]"
richardson-young-cosima,['overborrows'],[1]
richmond-times-literary-supplement,"['overborrows', 'unknown_borrows']","[9, 1]"
rickword-left-review,['overborrows'],[6]
rickword-scrutinies-various-writers,['overborrows'],[3]
riding-anarchism-enough,['overborrows'],[1]
riding-contemporaries-snobs,['overborrows'],[1]
riding-survey-modernist-poetry,['overborrows'],[1]
riding-trojan-ending,['overborrows'],[1]
ridley-poetry-ordinary-reader,['overborrows'],[1]
riley-personal-appearance-new,['overborrows'],[1]
rilke-stories-god,['overborrows'],[1]
rinehart-lost-ecstasy-novel,['overborrows'],[1]
rinehart-state-versus-elinor,['unknown_borrows'],[1]
rinehart-wall,['overborrows'],[4]
ringel-america-americans-see,['overborrows'],[1]
ritchie-records-tennyson-ruskin,['overborrows'],[1]
rittenhouse-little-book-modern,['overborrows'],[1]
rittenhouse-second-book-modern,['overborrows'],[1]
road,"['overborrows', 'post1942_events']","[1, 1]"
robert-elizabeth-browning,['unknown_borrows'],[1]
roberts-black-true-loves,"['overborrows', 'post1942_events']","[2, 1]"
roberts-critique-poetry,['overborrows'],[1]
roberts-faber-book-modern,['post1942_events'],[1]
roberts-guests-arrive,['overborrows'],[1]
roberts-heart-flesh-novel,['overborrows'],[1]
roberts-new-country-prose,['sunday_shopers'],[1]
roberts-new-signatures-poems,['overborrows'],[1]
roberts-northwest-passage,['overborrows'],[4]
roberts-rachel-marr,['overborrows'],[1]
roberts-salt-sea,['unknown_borrows'],[1]
roberts-victoria-four-thirty,['overborrows'],[2]
robertson-explorations,['overborrows'],[2]
robinson-collected-poems,['overborrows'],[1]
rodda-theme-murder,['overborrows'],[5]
rodocanachi-forever-ulysses,['overborrows'],[2]
rogers-dusk-grove,"['overborrows', 'sunday_shopers']","[3, 1]"
rohmer-daughter-fu-manchu,['overborrows'],[1]
romains-death-nobody,['overborrows'],[1]
romanov-diary-soviet-marriage,['overborrows'],[1]
romilly-bounds-education-giles,['overborrows'],[2]
roosevelt-african-game-trails,['overborrows'],[1]
roosevelt-looking-forward,['overborrows'],[1]
roosevelt-story,['post1942_events'],[1]
rose-contemporary-movements-european,['overborrows'],[2]
rose-gordon-craig-theatre,['overborrows'],[2]
rosenberg-collected-works-isaac,['overborrows'],[1]
rosenberg-eleanor-aquitaine-queen,['overborrows'],[4]
rosenfeld-musical-chronicle-1917,['overborrows'],[3]
rosenfeld-musical-portraits,['overborrows'],[1]
ross-new-yorker,"['overborrows', 'sunday_shopers', 'unknown_borrows']","[51, 2, 2]"
rossetti-pre-raphaelite-diaries,['longterm_borrows'],[1]
rossettis-poetical-works,"['post1942_events', 'unknown_borrows']","[1, 1]"
rossi-swift-egotist,['overborrows'],[1]
rosten-education-hyman-kaplan,"['overborrows', 'unknown_borrows']","[1, 1]"
rosten-strangest-places,['overborrows'],[1]
rousseau-emile-education,['overborrows'],[1]
royde-smith-double-heart-study,['unknown_borrows'],[1]
royde-smith-younger-venus,['overborrows'],[2]
rubstein-great-english-plays,['sunday_shopers'],[1]
ruck-subconscious-courtship-novel,['overborrows'],[2]
runyon-somewhat,"['overborrows', 'post1942_events']","[2, 1]"
ruskin-stones-venice,['overborrows'],[1]
russell-abc-relativity,['overborrows'],[2]
russell-problem-china,['overborrows'],[1]
russell-problems-philosophy,['overborrows'],[1]
russell-way-peace,['overborrows'],[1]
rylands-words-poetry,['overborrows'],[1]
rylee-deep-dark-river,"['overborrows', 'post1942_events']","[1, 1]"
sabatini-bardelys-magnificent,['overborrows'],[1]
sabatini-fortunes-fool,['overborrows'],[1]
sackville-west-dark-island,['overborrows'],[2]
sackville-west-edwardians,['overborrows'],[2]
sackville-west-family-history,"['overborrows', 'sunday_shopers']","[2, 1]"
sackville-west-passion-spent,"['overborrows', 'sunday_shopers']","[2, 1]"
sackville-west-pepita,['overborrows'],[6]
sackville-west-simpson-life,['overborrows'],[1]
sadleir-foolish-things,['overborrows'],[2]
sadleir-trollope-commentary,['overborrows'],[1]
saintsbury-dryden,['overborrows'],[2]
saintsbury-english-novel,['overborrows'],[1]
saintsbury-history-elizabethan-literature,['overborrows'],[1]
saintsbury-short-history-english,['overborrows'],[2]
saki-reginald-russia-sketches,['overborrows'],[1]
saltmarsh-evidence-personal-survival,['sunday_shopers'],[1]
salutation,['overborrows'],[1]
sampson-cambridge-book-prose,['overborrows'],[1]
samuel-pepys,['overborrows'],[1]
sanchez-life-mrs-robert,['overborrows'],[1]
sand-intimate-journal-george,['overborrows'],[1]
sandburg-chicago-poems,['unknown_borrows'],[1]
sandburg-rootabaga-stories,['overborrows'],[2]
sandburg-selected-poems-carl,['overborrows'],[3]
sandburg-slabs-sunburnt-west,['overborrows'],[1]
sandburg-smoke-steel,['overborrows'],[3]
sanders-man-michigan-western,['overborrows'],[1]
sanger-fight-birth-control,['overborrows'],[1]
sanger-woman-new-race,['overborrows'],[1]
sanskrit-literature,"['overborrows', 'unknown_borrows']","[1, 1]"
santayana-character-opinion-united,['overborrows'],[1]
santayana-interpretations-poetry-religion,['overborrows'],[1]
santayana-last-puritan-memoir,"['overborrows', 'sunday_shopers', 'unknown_borrows']","[6, 1, 1]"
santayana-life-reason,['overborrows'],[1]
santayana-reason-society,['overborrows'],[1]
saroyan-daring-young-man,"['overborrows', 'post1942_events', 'unknown_borrows']","[5, 2, 1]"
saroyan-gay-melancholy-flux,['overborrows'],[3]
saroyan-inhale-exhale,['overborrows'],[5]
saroyan-peace-wonderful,"['overborrows', 'post1942_events']","[1, 1]"
sarton-single-hound,['overborrows'],[2]
sassoon-memoirs-fox-hunting,"['overborrows', 'post1942_events', 'unknown_borrows']","[1, 2, 1]"
sassoon-memoirs-infantry-officer,['overborrows'],[1]
sassoon-old-century-seven,"['overborrows', 'post1942_events', 'sunday_shopers']","[2, 2, 1]"
sassoon-sherstons-progress,['overborrows'],[2]
sayers-busmans-honeymoon,"['overborrows', 'unknown_borrows']","[6, 1]"
sayers-carcase,['overborrows'],[5]
sayers-clouds-witness,['overborrows'],[1]
sayers-documents-case,['overborrows'],[1]
sayers-five-red-herrings,['overborrows'],[5]
sayers-gaudy-night,"['overborrows', 'post1942_events', 'sunday_shopers', 'unknown_borrows']","[7, 2, 2, 1]"
sayers-great-short-stories,['overborrows'],[2]
sayers-lord-peter-views,['overborrows'],[3]
sayers-murder-must-advertise,"['overborrows', 'sunday_shopers']","[4, 1]"
sayers-nine-tailors,['overborrows'],[5]
sayers-strong-poison,['overborrows'],[3]
sayers-teeth-evidence,['overborrows'],[1]
sayers-unnatural-death,['overborrows'],[5]
sayers-whose-body,['overborrows'],[3]
sayler-russian-theatre,['overborrows'],[1]
schiff-true-story-three,['overborrows'],[2]
schlumberger-seventh-age-saint,['overborrows'],[2]
schonfield-letters-frederick-tennyson,['overborrows'],[1]
schumann-schumanns-johannes-brahms,['overborrows'],[1]
scott-bewilderment,['overborrows'],[1]
scott-count-robert-paris,['overborrows'],[1]
scott-escapade,"['overborrows', 'sunday_shopers']","[1, 1]"
scott-james-fifty-years-english,"['post1942_events', 'unknown_borrows']","[1, 1]"
scott-moncrieff-marcel-proust-english,['overborrows'],[1]
scott-portrait-zelide,['overborrows'],[2]
scott-rob-roy,['overborrows'],[1]
seabrook-asylum,['overborrows'],[2]
seabrook-magic-island,['overborrows'],[5]
secret-lives,['unknown_borrows'],[1]
sedgwick-atlantic-monthly,"['overborrows', 'post1942_events']","[3, 1]"
sedgwick-little-french-girl,['overborrows'],[1]
sedgwick-old-countess,['overborrows'],[2]
sedgwick-philippa,"['overborrows', 'unknown_borrows']","[1, 1]"
seiss-golden-altar-forms,['overborrows'],[1]
seldes-movies-millions-account,['overborrows'],[1]
self-portrait,['unknown_borrows'],[1]
seymour-unquiet-field,['overborrows'],[2]
shadow,['overborrows'],[1]
shakespeare-coriolanus,['overborrows'],[1]
shakespeare-fifteen-plays-shakespeare,"['overborrows', 'unknown_borrows']","[1, 1]"
shakespeare-macbeth,['overborrows'],[1]
shakespeare-merchant-venice,['overborrows'],[1]
shakespeare-songs-sonnets,"['overborrows', 'sunday_shopers']","[1, 1]"
shakespeare-songs-sonnets-2,['overborrows'],[1]
shakespeare-tempest,['overborrows'],[1]
shakespeares-england,['overborrows'],[2]
shanks-queen-china-poems,['unknown_borrows'],[1]
shanks-richest-man,['overborrows'],[1]
sharp-harlequin-house,['overborrows'],[5]
sharp-nutmeg-tree,['overborrows'],[2]
shaw-adventures-black-girl,"['overborrows', 'unknown_borrows']","[1, 1]"
shaw-apple-cart-political,['overborrows'],[1]
