,id,type,counts
1681,hemingway-farewell-arms,post1942_events,1
1682,hemingway-farewell-arms,unknown_borrows,1
1683,hemingway-fifth-column-first,overborrows,3
1684,hemingway-fifth-column-first,post1942_events,1
1685,hemingway-fifth-column-first,unknown_borrows,1
1686,hemingway-green-hills-africa,overborrows,3
1687,hemingway-green-hills-africa,post1942_events,1
1688,hemingway-men-without-women,overborrows,5
1689,hemingway-men-without-women,sunday_shopers,1
1690,hemingway-men-without-women,unknown_borrows,1
1691,hemingway-sun-also-rises,overborrows,10
1692,hemingway-sun-also-rises,post1942_events,1
1693,hemingway-sun-also-rises,sunday_shopers,1
1694,hemingway-three-stories-ten,overborrows,1
1695,hemingway-time,overborrows,4
1696,hemingway-to-have-and,overborrows,10
1697,hemingway-to-have-and,sunday_shopers,1
1698,hemingway-to-have-and,unknown_borrows,1
1699,hemingway-torrents-spring,post1942_events,1
1700,hemingway-winner-take-nothing,overborrows,8
1701,henderson-dianne-poytiers,overborrows,1
1702,henderson-five-roman-emperors,overborrows,1
1703,henderson-nation-athenaeum,overborrows,1
1704,henry-cabbages-kings,overborrows,1
1705,henry-four-million,sunday_shopers,1
1706,henry-roads-destiny,overborrows,1
1707,henry-strictly-business,post1942_events,1
1708,heppenstall-blaze-noon,overborrows,1
1709,herbert-holy-deadlock,overborrows,5
1710,herbert-holy-deadlock,unknown_borrows,1
1711,herbert-poems-george-herbert,overborrows,1
1712,herbert-water-gipsies,overborrows,2
1713,herbst-pity-enough,overborrows,1
1714,herford-childs-primer-natural,unknown_borrows,1
1715,hergesheimer-bright-shawl,overborrows,3
1716,hergesheimer-cytherea,overborrows,1
1717,hergesheimer-java-head,unknown_borrows,1
1718,hergesheimer-tampico,overborrows,1
1719,hergesheimer-three-black-pennys,overborrows,2
1720,hergesheimer-tropical-winter,missing_events,1
1721,herrick-works-robert-herrick,overborrows,1
1722,herriot-amid-forests-normandy,overborrows,1
1723,hewlett-forest-lovers,overborrows,1
1724,hewlett-love-lucy,overborrows,1
1725,heyer-death-stocks,overborrows,1
1726,heyward-mambas-daughters,overborrows,1
1727,heywood-woman-killed-kindness,post1942_events,1
1728,hichens-december-love,overborrows,1
1729,hichens-garden-allah,overborrows,1
1730,hichens-god-within,overborrows,1
1731,hichens-last-time,overborrows,1
1732,hichens-spirit-prison,overborrows,1
1733,hilton-alone,overborrows,1
1734,hilton-goodbye-mr-chips,overborrows,1
1735,hilton-lost-horizon,overborrows,1
1736,hindus-great-offensive,overborrows,2
1737,hindus-humanity-uprooted,overborrows,1
1738,hindus-red-bread,overborrows,1
1739,hirst-early-life-letters,overborrows,2
1740,hirst-life-letters-thomas,overborrows,1
1741,history-devil,overborrows,2
1742,history-england,overborrows,1
1743,history-sculpture,post1942_events,1
1744,history-sculpture,unknown_borrows,1
1745,hobart-oil-lamps-china,overborrows,3
1746,hobart-oil-lamps-china,unknown_borrows,1
1747,hobart-yang-yin-novel,overborrows,2
1748,hobbes-leviathan,unknown_borrows,1
1749,hogarth-essay-viii,missing_events,1
1750,holmboe-desert-encounter,overborrows,1
1751,holme-lonely-plough,overborrows,2
1752,holme-lonely-plough,post1942_events,1
1753,holtby-letters-friend,overborrows,1
1754,holtby-mandoa-mandoa,overborrows,1
1755,holtby-pavements-anderby,overborrows,4
1756,holtby-south-riding-english,overborrows,6
1757,holtby-south-riding-english,unknown_borrows,1
1758,holtby-virginia-woolf-critical,overborrows,1
1759,homer-odyssey,overborrows,2
1760,hone-life-george-moore,overborrows,3
1761,hone-life-george-moore,sunday_shopers,1
1762,honore-de-balzac-celibates,overborrows,2
1763,hoomi-mahatma-letters-p,overborrows,1
1764,hoover-persons-hiding,overborrows,1
1765,hopkins-letters-gerard-manley,overborrows,6
1766,hopkins-letters-gerard-manley-hopkins,overborrows,1
1767,hopkins-london-pilgrimages,overborrows,1
1768,hopkins-note-books-papers,overborrows,1
1769,hoptner-1933-year-magazine,overborrows,1
1770,horton-hart-crane-life,overborrows,1
1771,hoult-apartments-let,overborrows,1
1772,hoult-holy-ireland,overborrows,1
1773,house-intimate-papers-colonel,overborrows,3
1774,housman-last-poems,overborrows,2
1775,housman-shropshire-lad,overborrows,2
1776,howe-synge-critical-study,overborrows,1
1777,howells-undiscovered-country,overborrows,1
1778,huddleston-back-montparnasse-glimpses,overborrows,1
1779,huddleston-bohemian-literary-social,overborrows,3
1780,huddleston-mr-paname-paris,overborrows,1
1781,huddleston-paris,overborrows,2
1782,hudson-birds-town-village,unknown_borrows,1
1783,hudson-elinor-colhouse,overborrows,2
1784,hudson-far-away-long,overborrows,3
1785,hudson-far-away-long,post1942_events,1
1786,hudson-far-away-long,unknown_borrows,1
1787,hudson-green-mansions-romance,overborrows,1
1788,hudson-little-boy-lost,overborrows,1
1789,hudson-purple-land,overborrows,3
1790,hudson-richard-myrtle,overborrows,1
1791,hudson-shepherds-life,overborrows,2
1792,hudson-shepherds-life,post1942_events,2
1793,hudson-shepherds-life,unknown_borrows,2
1794,hudson-side,missing_events,1
1795,hudson-side,overborrows,4
1796,hughes-hazard,overborrows,2
1797,hughes-high-wind-jamaica,overborrows,4
1798,hughes-high-wind-jamaica,post1942_events,1
1799,hughes-high-wind-jamaica,unknown_borrows,1
1800,hughes-weary-blues,overborrows,1
1801,hughes-without-laughter,overborrows,1
1802,hull-murderers-monty,overborrows,1
1803,hundred-seventy-chinese,overborrows,1
1804,hundred-seventy-chinese,unknown_borrows,1
1805,huneker-egoists-book-supermen,overborrows,1
1806,huneker-franz-liszt,overborrows,1
1807,huneker-overtones-book-temperaments,overborrows,1
1808,huneker-painted-veils,overborrows,1
1809,huneker-steeplejack,overborrows,1
1810,hunt-flurried-years,overborrows,1
1811,hunt-tales-uneasy-2,overborrows,1
1812,hunt-tales-uneasy-2,unknown_borrows,1
1813,hurst-appassionata,overborrows,1
1814,hurst-back-street,overborrows,1
1815,hurst-great-laughter,overborrows,2
1816,hurst-imitation-life,overborrows,1
1817,hurst-lummox,overborrows,1
1818,hurst-mannequin,overborrows,1
1819,hurst-procession,overborrows,2
1820,hurst-ten,overborrows,1
1821,hurston-jonahs-gourd-vine,overborrows,5
1822,hurston-jonahs-gourd-vine,post1942_events,2
1823,hurston-mules-men,overborrows,2
1824,hutchinson-big-business,unknown_borrows,1
1825,hutchinson-memoirs-life-colonel,overborrows,1
1826,hutton-cities-sicily,post1942_events,1
1827,huxley-along-road-notes,overborrows,2
1828,huxley-antic-hay,longterm_borrows,1
1829,huxley-antic-hay,overborrows,2
1830,huxley-antic-hay,post1942_events,1
1831,huxley-barren-leaves,longterm_borrows,1
1832,huxley-barren-leaves,overborrows,3
1833,huxley-barren-leaves,unknown_borrows,1
1834,huxley-beyond-mexique-bay,overborrows,3
1835,huxley-brave-new-world,overborrows,6
1836,huxley-brief-candles-stories,overborrows,4
1837,huxley-crome-yellow,overborrows,6
1838,huxley-crome-yellow,post1942_events,1
1839,huxley-crome-yellow,sunday_shopers,1
1840,huxley-doors-perception,post1942_events,1
1841,huxley-doors-perception,unknown_borrows,1
1842,huxley-ends-means-enquiry,overborrows,3
1843,huxley-ends-means-enquiry,unknown_borrows,1
1844,huxley-essays-popular-science,overborrows,1
1845,huxley-europeans-survey-racial,overborrows,2
1846,huxley-eyeless-gaza,overborrows,5
1847,huxley-eyeless-gaza,unknown_borrows,1
1848,huxley-h-huxleys-diary-voyage,overborrows,2
1849,huxley-hume,overborrows,1
1850,huxley-jesting-pilate-diary,overborrows,2
1851,huxley-limbo,overborrows,3
1852,huxley-limbo,post1942_events,1
1853,huxley-little-mexican-stories,overborrows,2
1854,huxley-many-summer,overborrows,1
1855,huxley-many-summer,post1942_events,1
1856,huxley-many-summer,unknown_borrows,2
1857,huxley-mortal-coils,overborrows,1
1858,huxley-music-night-stories,overborrows,1
1859,huxley-olive-tree-essays,overborrows,3
1860,huxley-point-counter-point,overborrows,7
1861,huxley-proper-studies,post1942_events,1
1862,huxley-science-hebrew-tradition,sunday_shopers,1
1863,huxley-scientist-among-soviets,overborrows,1
1864,huxley-stories-essays-poems,post1942_events,1
1865,huxley-two-three-graces,overborrows,4
1866,huxley-two-three-graces,unknown_borrows,1
1867,huxley-will-essays,overborrows,2
1868,ibsen-peer-gynt,unknown_borrows,1
1869,ibsen-wild-duck,overborrows,1
1870,ihara-quaint-stories-samurais,overborrows,1
1871,indefinite-huntress-stories,post1942_events,1
1872,irving-alhambra,overborrows,1
1873,irving-rip-van-winkle,post1942_events,1
1874,irwin-letters-japanese-schoolboy,unknown_borrows,1
1875,irwin-madame-fears-dark,overborrows,2
1876,irwin-proud-servant-story,overborrows,1
1877,irwin-royal-flush-story,overborrows,2
1878,irwin-stranger-prince,overborrows,3
1879,isherwood-goodbye-berlin,overborrows,3
1880,isherwood-goodbye-berlin,sunday_shopers,1
1881,isherwood-lions-shadows-education,overborrows,5
1882,isherwood-lions-shadows-education,unknown_borrows,1
1883,isherwood-mr-norris-changes,overborrows,10
1884,isherwood-mr-norris-changes,post1942_events,3
1885,isherwood-mr-norris-changes,unknown_borrows,1
1886,isherwood-sally-bowles,overborrows,4
1887,isherwood-sally-bowles,post1942_events,1
1888,isherwood-sally-bowles,sunday_shopers,1
1889,island,overborrows,1
1890,jackson-eighteen-nineties,overborrows,4
1891,jackson-europe-since-war,overborrows,1
1892,jackson-lost-weekend,post1942_events,1
1893,jacob-straws-amber,overborrows,2
1894,jacob-time-piece,overborrows,1
1895,jacobs-castaways,overborrows,1
1896,james-alice-james-brothers,overborrows,3
1897,james-altar-dead,overborrows,2
1898,james-altar-dead,unknown_borrows,1
1899,james-ambassadors,overborrows,4
1900,james-american,overborrows,3
1901,james-art-novel-critical,overborrows,3
1902,james-aspern-papers,overborrows,5
1903,james-aspern-papers,post1942_events,1
1904,james-author-beltraffio,overborrows,1
1905,james-awkward-age,overborrows,1
1906,james-black-jacobins-toussaint,overborrows,1
1907,james-daisy-miller,overborrows,1
1908,james-elroy-flecker,overborrows,1
1909,james-finer-grain,post1942_events,1
1910,james-finer-grain,sunday_shopers,1
1911,james-golden-bowl,overborrows,3
1912,james-golden-bowl,post1942_events,1
1913,james-golden-bowl,unknown_borrows,1
1914,james-joyce,overborrows,1
1915,james-last-valerii-master,overborrows,1
1916,james-last-valerii-master,unknown_borrows,1
1917,james-lesson-master,overborrows,1
1918,james-letters-henry-james,overborrows,1
1919,james-maisie-knew,overborrows,9
1920,james-maud-evelyn-special,overborrows,2
1921,james-maud-evelyn-special,post1942_events,1
1922,james-notes-brother,overborrows,1
1923,james-portrait-lady,overborrows,5
1924,james-portrait-lady,post1942_events,1
1925,james-portrait-lady,unknown_borrows,1
1926,james-pragmatism-new-name,overborrows,1
1927,james-princess-casamassima,overborrows,6
1928,james-princess-casamassima,unknown_borrows,1
1929,james-sacred-fount,overborrows,1
1930,james-spoils-poynton,overborrows,1
1931,james-spoils-poynton,sunday_shopers,1
1932,james-turn-screw,post1942_events,1
1933,james-varieties-religious-experience,overborrows,2
1934,james-washington-square,overborrows,1
1935,james-washington-square,post1942_events,3
1936,james-washington-square,unknown_borrows,2
1937,james-wings-dove,overborrows,1
1938,jameson-clash,overborrows,1
1939,jameson-delicate-monster,overborrows,3
1940,jameson-imprudence,overborrows,1
1941,jameson-love-winter,overborrows,1
1942,jarrett-strange-houses-tale,overborrows,1
1943,jefferies-bevis,post1942_events,2
1944,jefferies-bevis,unknown_borrows,1
1945,jefferies-story-heart-autobiography,overborrows,3
1946,jefferies-story-heart-autobiography,post1942_events,1
1947,jefferies-story-heart-autobiography,unknown_borrows,1
1948,jeffers-cawdor-poems,overborrows,2
1949,jeffers-cawdor-poems,sunday_shopers,1
1950,jeffers-counsels-gave-poems,overborrows,1
1951,jeffers-dear-judas,overborrows,1
1952,jeffers-roan-stallion-tamar,overborrows,2
1953,jeffers-roan-stallion-tamar,sunday_shopers,1
1954,jeffers-tamar-poems,unknown_borrows,1
1955,jeffers-thursos-landing-poems,overborrows,1
1956,jenkins-bindle-chapters-life,longterm_borrows,1
1957,jenkins-phoenix-nest,overborrows,1
1958,jerome-passing-third-floor,overborrows,1
1959,jerome-three-men-boat,overborrows,1
1960,jesperson-language-nature-development,overborrows,2
1961,jesse-act-god,overborrows,1
1962,jesse-pin-see-peepshow,overborrows,2
1963,jessopp-john-donne-sometime,post1942_events,1
1964,joad-babbitt-warren,overborrows,1
1965,john-donne,overborrows,1
1966,johnson-general-history-robberies,overborrows,1
1967,johnson-history-rasselas-prince,overborrows,1
1968,johnson-lives-eminent-english,overborrows,1
1969,johnson-pirate-junk-five,overborrows,1
1970,johnson-winchester-letters-lionel,overborrows,1
1971,johnston-mrs-warrens-daughter,overborrows,1
1972,johnston-strange-places-strange,overborrows,1
1973,jolas-seen-monster-angels,overborrows,1
1974,jolas-transition,overborrows,9
1975,jolas-transition,post1942_events,1
1976,jolas-transition,unknown_borrows,2
1977,jolas-transition-stories-twenty,overborrows,1
1978,jones-morning-cloud,sunday_shopers,1
1979,jones-parenthesis,overborrows,1
1980,jonson-ben-jonson-man,overborrows,2
1981,jonson-ben-jonson-man,sunday_shopers,1
1982,jordan-smith-strange-altars-book,overborrows,2
1983,josephson-zola-time,overborrows,1
1984,journeys-end,overborrows,1
1985,joyce-brothers-keeper-james,post1942_events,1
1986,joyce-chamber-music,overborrows,4
1987,joyce-chamber-music,post1942_events,1
1988,joyce-dubliners,overborrows,10
1989,joyce-dubliners,unknown_borrows,2
1990,joyce-exiles,overborrows,6
1991,joyce-exiles,unknown_borrows,1
1992,joyce-finnegans-wake,overborrows,1
1993,joyce-finnegans-wake,unknown_borrows,1
1994,joyce-fragments-work-progress,overborrows,4
1995,joyce-pomes-penyeach,overborrows,1
1996,joyce-portrait-artist-young,overborrows,13
1997,joyce-portrait-artist-young,unknown_borrows,4
1998,joyce-ulysses,overborrows,7
1999,joyce-ulysses,unknown_borrows,1
2000,julian-revelations-divine-love,unknown_borrows,1
2001,jung-psychology-unconscious,overborrows,3
2002,jung-psychology-unconscious,unknown_borrows,1
2003,kang-grass-roof,overborrows,4
2004,kang-grass-roof,post1942_events,1
2005,kastner-missing-miniature-adventures,overborrows,2
2006,katzin-eight-european-plays,overborrows,2
2007,kaye-smith-childrens-summer,overborrows,1
2008,kaye-smith-ember-lane-winters,overborrows,2
2009,kaye-smith-end-house-alard,post1942_events,1
2010,kaye-smith-end-house-alard,sunday_shopers,1
2011,kaye-smith-george-crown,overborrows,2
2012,kaye-smith-spell-land-story,overborrows,2
2013,kaye-smith-susan-spray,overborrows,1
2014,kaye-smith-sussex-gorse,overborrows,1
2015,kaye-smith-three-ways-home,overborrows,4
2016,kaye-smith-valiant-woman,overborrows,2
2017,kaye-smith-village-doctor,overborrows,1
2018,keats,overborrows,2
2019,keats-keats-poems,overborrows,1
2020,keats-letters-john-keats,overborrows,3
2021,keller-fat-cat-stories,overborrows,2
2022,kelley-home-james,unknown_borrows,1
2023,kelly-pogo-party,post1942_events,1
2024,kennedy-bulls-eye,overborrows,2
2025,kennedy-constant-nymph,overborrows,1
2026,kennedy-fool-family,overborrows,1
2027,kennedy-ladies-lyndon,overborrows,1
2028,kennedy-legendary-fictions-irish,overborrows,1
2029,kennedy-long-time-ago,overborrows,1
2030,kennedy-long-time-ago,sunday_shopers,1
2031,kennedy-midas-touch,overborrows,1
2032,kennedy-poison-parish,overborrows,4
2033,kennedy-return-dare,unknown_borrows,1
2034,kennedy-together-apart,overborrows,4
2035,kent-salamina,post1942_events,1
2036,ker-form-style-poetry,overborrows,2
2037,kessler-walter-rathenau-life,post1942_events,1
2038,keun-think-aloud-america,overborrows,2
2039,key-love-marriage,overborrows,1
2040,keynes-economic-consequences-peace,overborrows,1
2041,keynes-end-laissez,overborrows,1
2042,keynes-revision-treaty,overborrows,1
2043,keynes-short-view-russia,unknown_borrows,1
2044,keyserling-book-marriage-new,overborrows,1
2045,keyserling-book-marriage-new,unknown_borrows,1
2046,king-england-wordsworth-dickens,overborrows,1
2047,king-inner-shrine-novel,overborrows,1
2048,king-obelists-route,overborrows,1
2049,kingsley-water-babies-fairy,post1942_events,1
2050,kingsley-water-babies-fairy,unknown_borrows,1
2051,kingsley-westward-ho-voyages,overborrows,1
2052,kingsley-westward-ho-voyages,post1942_events,1
2053,kingsmill-frank-harris,unknown_borrows,1
2054,kipling-ballads-barrack-room,overborrows,1
2055,kipling-departmental-ditties-barrack,overborrows,1
2056,kipling-diversity-creatures,overborrows,1
2057,kipling-five-nations,overborrows,3
2058,kipling-jungle-book,unknown_borrows,1
2059,kipling-just-stories,post1942_events,1
2060,kipling-kim,overborrows,1
2061,kipling-land-sea-tales,overborrows,1
2062,kipling-mine-people,overborrows,1
2063,kipling-plain-tales-hills,overborrows,1
2064,kipling-puck-pooks-hill,overborrows,2
2065,kipling-something-friends-known,overborrows,6
2066,kipling-something-friends-known,unknown_borrows,1
2067,kipling-stalky-co,overborrows,1
2068,kipling-stories-poems-every,overborrows,1
2069,kipling-story-gadsbys-tale,overborrows,1
2070,kipling-thy-servant-dog,overborrows,1
2071,kipling-years,overborrows,1
2072,kirchwey-nation,overborrows,10
2073,kirchwey-nation,unknown_borrows,3
2074,kirstein-hound-horn,overborrows,7
2075,kirstein-hound-horn,post1942_events,1
2076,kirstein-hound-horn,unknown_borrows,1
2077,kitchin-death-aunt,overborrows,1
2078,kivi-seven-brothers,overborrows,2
2079,klotz-berlin-diaries,overborrows,4
2080,knights-many-children-lady,overborrows,1
2081,koch-carolina-folk-plays,overborrows,1
2082,koestler-spanish-testament,overborrows,3
2083,kollontai-free-love,overborrows,1
2084,komroff-new-york-tempest,overborrows,1
